element,GW,expected_goals
382,26,0.157577
382,28,0.604711
382,31,0.583210
382,32,0.193408
382,33,0.053402
382,34,0.974183
382,35,0.619732
382,36,0.041974
382,37,0.614763
382,38,0.181040
383,5,0.015263
386,5,0.058984
386,12,0.097887
386,15,0.028583
386,26,0.052017
386,28,0.158621
387,10,0.016887
387,13,0.055274
387,14,0.105166
387,15,0.117357
387,16,0.035552
387,24,0.092546
387,26,1.214845
387,30,0.104485
387,31,0.117498
387,32,0.015034
387,33,0.011558
387,34,0.079277
388,18,0.031394
388,22,0.048911
388,26,0.068234
388,31,0.018183
388,32,0.061320
388,33,0.018935
388,34,0.061682
388,35,0.056063
388,37,0.346641
390,3,0.060868
390,4,0.056909
390,8,0.069991
390,11,0.117655
390,13,0.632184
390,16,0.033903
392,6,0.037741
392,8,0.469887
392,9,0.162034
392,10,0.129953
392,11,0.087897
392,12,0.122940
392,13,0.025181
392,15,2.038180
392,16,0.456606
392,17,0.039887
392,18,0.048097
392,20,0.120160
392,21,0.464936
392,22,0.706374
392,23,0.065785
392,24,0.369784
392,26,0.060807
392,30,0.021785
392,34,0.273050
392,35,0.052730
392,37,0.192211
392,38,0.284732
393,8,0.018385
393,10,0.123915
393,12,0.009773
393,13,0.097658
393,15,0.013771
393,18,0.095125
393,19,0.076513
393,27,0.051386
393,36,0.138049
394,1,0.131535
394,11,0.050576
394,13,0.085116
394,18,0.076826
395,1,0.819541
395,2,0.024295
395,7,0.048482
395,21,0.076581
395,22,0.061188
395,24,0.032712
396,1,0.305150
396,2,0.686668
396,3,0.099531
396,4,0.613584
396,5,0.512615
396,6,0.242264
396,7,0.256919
396,8,0.067787
396,9,0.334870
396,10,0.333531
396,12,0.508829
396,13,0.699778
396,18,0.021609
396,19,0.208382
396,20,0.067089
396,21,0.122956
396,22,0.047731
396,23,0.102809
396,24,0.420756
396,25,0.205795
396,26,0.064673
396,27,0.141363
396,28,0.805045
396,30,0.014940
396,33,0.074136
396,37,0.084802
398,13,0.008623
398,15,0.056903
400,7,0.029681
401,14,0.020764
401,20,0.049420
401,37,0.064236
402,1,0.029825
402,2,0.047827
402,3,0.362188
402,6,0.508761
402,7,0.029991
402,8,0.016225
402,9,0.246470
402,14,0.399889
402,15,0.698112
402,16,0.282523
402,17,0.990152
402,18,0.176148
402,19,0.058493
402,20,0.046549
402,21,0.071699
402,25,0.194825
402,27,0.437736
402,28,0.052194
402,37,0.068998
403,6,0.063865
403,7,0.509892
403,8,0.078697
403,31,0.032937
403,33,0.268625
403,34,0.036517
403,35,0.096676
403,37,0.146514
405,1,0.084941
405,3,0.081827
405,5,0.093854
405,6,0.030712
405,18,0.042218
405,20,0.416640
405,22,0.086753
405,28,0.066584
406,1,0.068344
406,2,0.033367
406,3,0.016374
406,5,0.310026
406,6,0.498229
406,8,0.015439
406,9,0.530730
406,10,0.022057
406,11,0.020449
406,13,0.145389
406,14,0.084699
406,15,0.071676
406,16,0.021624
406,17,0.075740
406,18,0.271102
406,21,0.142075
406,23,0.017302
406,24,0.316207
406,25,0.040510
406,27,0.111972
406,30,0.175851
406,31,0.125484
406,32,0.070423
406,34,0.030305
406,35,0.505469
406,36,0.141256
406,37,0.196209
406,38,0.518485
407,1,0.108962
407,6,0.532443
407,7,0.346550
407,8,0.093773
407,10,0.014670
407,17,1.426356
407,19,0.048104
407,22,0.066396
407,25,0.042034
407,27,0.158563
407,28,0.051757
407,31,0.093928
407,33,0.058724
407,35,0.086717
407,36,0.023791
407,37,0.626715
412,1,0.086587
412,2,0.094601
412,3,0.441327
412,4,0.094465
412,6,0.469720
412,7,0.067295
412,9,1.036018
412,10,0.150220
412,11,0.821967
412,12,0.019248
412,13,0.134660
412,14,0.760148
412,15,0.125586
412,16,0.041831
412,17,0.355550
412,18,0.095789
412,19,0.630490
412,20,0.010582
412,21,0.179904
412,22,0.411857
412,23,0.219205
412,24,0.039256
412,25,0.892674
412,26,0.062219
412,27,0.495030
412,28,0.058522
412,30,0.501219
412,32,0.267695
412,33,0.805584
412,34,0.277823
412,36,0.121689
412,37,0.614139
415,1,1.069721
415,3,0.137665
415,4,0.329966
415,6,0.601412
415,7,1.833951
415,8,1.614930
415,13,0.405354
415,14,0.504417
415,15,0.163126
415,16,0.569701
415,19,1.499464
415,20,0.293334
415,21,0.711209
415,22,0.045583
415,26,0.060659
415,27,0.794294
415,28,0.074471
415,30,1.593520
415,31,1.120630
415,32,0.327493
415,33,1.477377
415,34,0.057979
415,35,1.118780
415,36,1.750633
415,37,0.811695
415,38,1.326549
416,1,0.168382
416,2,0.046001
416,3,0.041061
416,4,0.075099
416,10,0.071119
416,11,0.165263
416,13,0.803246
416,14,0.069200
416,16,0.449944
416,37,0.102948
416,38,0.360509
417,17,0.066585
417,32,0.051110
417,33,0.035272
417,37,0.054221
419,7,0.051680
419,11,0.058711
419,13,0.382007
419,14,0.496752
421,3,0.085218
421,6,0.613747
421,7,0.121817
421,9,0.518228
421,10,0.185164
421,12,0.079222
421,17,0.590779
421,18,0.050213
421,22,0.567713
421,23,0.923707
421,24,0.017520
421,30,0.389003
421,31,0.219200
421,32,0.331809
421,35,0.252145
421,36,0.146259
421,37,1.414763
423,9,0.067797
423,11,0.058804
423,22,0.640125
423,23,0.504955
423,25,0.053468
423,27,0.052568
423,28,0.056649
423,30,0.048766
423,31,0.381881
423,32,0.061126
423,35,0.023544
423,36,0.119604
423,37,0.025196
423,38,0.569664
424,3,0.015168
425,12,0.045661
425,17,0.147728
425,25,0.830316
425,36,0.379210
427,3,0.093731
427,4,0.008243
427,5,0.011490
427,6,0.025812
427,7,0.056953
427,10,0.130549
427,11,0.022142
427,12,0.018439
427,13,0.032383
427,14,0.163119
427,15,0.017588
427,17,0.014747
427,18,0.032460
427,19,0.050793
427,21,0.031777
427,22,1.256424
427,23,0.090746
427,24,0.097148
427,25,0.063801
427,28,0.016088
427,31,0.012244
427,33,0.076107
427,34,0.021251
427,37,0.010350
427,38,0.109385
429,1,0.773597
429,3,0.015321
430,5,0.010448
430,7,0.041375
430,13,0.053697
430,14,0.067001
430,15,0.056278
430,23,0.309168
430,27,0.056784
432,12,0.099053
432,26,0.076963
432,27,0.488031
432,28,0.105653
432,30,0.192131
433,1,1.121704
433,3,0.104415
433,4,0.286959
433,5,0.911320
433,6,1.392457
433,9,1.033007
433,10,1.871730
433,16,0.117913
433,17,0.411291
433,18,0.526678
433,19,0.186371
433,35,0.526019
433,36,0.818074
436,2,0.021128
436,8,0.026511
436,9,0.072501
436,12,0.056714
436,14,0.010939
437,1,0.555804
437,2,0.419316
437,3,0.557198
437,4,0.580501
437,5,0.103856
437,6,0.253113
437,12,0.945908
437,22,0.403577
437,23,0.191827
437,25,0.614147
437,27,0.027449
439,1,0.077187
439,2,0.234149
439,3,0.146535
439,6,0.016586
439,7,0.216205
439,8,0.169480
439,9,0.094631
439,17,0.262786
439,29,0.023752
439,35,0.057668
439,37,0.052836
442,2,0.062831
442,3,0.013994
442,13,0.226971
442,17,0.054649
442,20,0.018403
442,21,0.038872
442,22,0.013033
442,25,0.126954
442,26,0.025393
442,31,0.087929
442,33,0.640338
442,36,0.193099
442,37,0.028438
445,14,0.120371
445,16,0.028148
445,30,0.009074
447,1,0.075999
447,2,0.080323
447,3,0.131247
447,5,0.228488
447,6,0.202293
447,8,0.282159
447,9,0.169764
447,12,0.152161
447,13,0.987268
447,14,0.092487
447,16,0.031985
447,17,0.189667
447,18,0.047109
447,19,0.139937
447,20,0.091987
447,22,0.032444
447,23,0.018929
447,24,0.147949
447,25,0.078611
447,26,0.305673
447,27,0.057099
447,28,0.083708
447,29,0.223576
447,30,0.025300
447,31,0.382332
447,32,0.026088
447,33,0.102416
447,34,0.362814
447,35,0.090297
447,36,0.042163
447,37,0.555572
447,38,0.142247
450,1,0.147092
450,2,0.101712
450,6,0.881214
450,12,0.153252
450,13,0.727758
450,14,0.043274
450,15,0.404715
450,16,0.161827
450,17,0.104083
450,18,0.554056
450,19,0.040250
450,21,0.083205
450,22,0.817937
450,24,0.576489
450,27,0.112942
450,28,0.445134
450,29,0.787467
450,30,0.661388
450,31,0.697041
450,32,0.842340
450,33,0.014128
450,35,0.459262
450,36,0.239277
450,37,1.219774
450,38,0.913093
451,1,0.017696
451,8,0.030000
451,16,0.301105
451,28,0.019646
453,4,0.016060
453,5,0.062682
453,6,0.043920
453,8,0.098724
453,11,0.021297
453,21,0.577707
455,2,0.097081
455,5,0.059285
457,13,0.094902
457,17,0.100716
457,26,0.876945
465,8,0.011359
465,9,0.129511
465,13,0.017608
465,16,0.624840
465,17,0.512766
467,2,0.021626
467,17,0.293964
467,18,0.034933
467,22,0.033476
467,23,0.016716
467,28,0.023310
467,31,0.038474
467,32,0.008013
467,33,0.218942
467,34,0.036474
467,35,0.132973
468,2,0.101896
468,7,0.341166
468,9,1.780974
468,13,0.139953
468,15,0.077264
468,18,0.186496
468,19,1.994347
468,20,0.032744
468,21,0.313041
468,22,0.032704
468,28,0.052541
468,29,0.419306
468,30,0.465178
468,31,0.022260
468,32,1.544364
468,34,0.706742
468,35,1.061371
468,36,0.768922
468,37,1.202465
468,38,1.042668
469,2,0.074920
470,4,0.009436
470,9,0.077952
470,13,0.336315
470,14,0.156642
470,16,0.078836
470,18,0.055183
470,19,0.059420
470,20,0.050661
470,21,0.043250
470,23,0.153265
470,24,0.015759
470,26,0.322079
470,29,0.014204
470,31,0.163093
470,32,0.085021
470,33,0.060745
470,36,0.458842
470,37,0.180478
470,38,0.089653
471,1,0.074193
471,2,0.070981
471,3,0.559323
471,6,0.087461
471,7,0.128304
471,17,0.068018
471,19,0.503933
471,22,0.254715
471,23,0.523340
471,25,0.353650
471,26,0.048970
471,30,0.016443
471,34,0.076830
471,35,0.418740
473,12,0.022705
474,5,0.337544
474,7,0.038595
475,6,0.081063
475,7,0.073425
475,8,0.047615
475,10,0.647072
475,17,0.094305
475,18,0.136029
475,19,0.310503
475,22,0.072638
475,23,0.081695
475,27,0.040885
475,28,0.093199
475,29,0.052311
475,30,0.100725
475,32,0.041584
475,33,0.022576
475,36,0.055328
476,3,0.053134
476,7,0.061184
476,8,0.096427
476,11,0.072303
476,12,0.436960
476,17,0.037476
476,20,0.104522
476,23,0.024504
476,25,0.055607
476,27,0.105576
476,28,0.124146
476,30,0.092145
476,31,0.032095
476,32,0.249705
476,33,0.132378
476,34,0.462270
476,36,0.235740
476,37,0.016338
477,9,0.014059
477,24,0.009333
477,26,0.233929
477,38,0.059798
480,1,0.047828
480,4,0.060969
480,7,0.110338
484,19,0.863964
485,3,0.031202
485,4,0.585211
485,5,0.126083
485,7,0.111334
485,8,0.102431
485,9,1.024962
485,13,0.539153
485,19,0.567826
485,21,0.759968
485,22,0.034945
485,26,0.072805
485,28,0.539035
485,30,0.536926
485,32,1.028167
485,33,0.066458
485,34,0.703989
488,1,0.027057
488,4,0.031802
488,5,0.008771
488,8,0.011745
488,9,0.024247
488,11,0.732810
488,12,0.016428
488,13,0.016230
488,14,0.009098
488,18,0.028681
489,1,0.103472
489,25,0.021822
489,32,0.030530
489,33,0.008812
490,1,0.136062
490,2,0.048501
490,13,0.125146
490,14,0.452017
490,16,0.053228
490,19,0.230017
490,20,0.137461
490,21,0.315078
490,22,0.226609
490,27,0.053336
490,35,0.127691
492,10,0.021393
492,11,0.503666
492,20,0.077091
492,21,0.262177
492,24,0.019211
492,27,0.017376
492,29,0.019942
492,30,0.039588
492,31,0.044426
492,33,0.059402
492,35,0.200638
492,37,0.194264
492,38,0.032552
493,1,0.030861
493,2,0.102078
493,3,0.057610
493,4,0.044835
493,5,0.339609
493,6,0.035408
493,7,0.057338
493,10,0.036950
493,11,0.063527
493,15,0.114186
493,16,0.024928
493,31,0.033728
493,32,0.111765
493,36,0.019480
494,13,0.110261
494,19,0.052115
494,20,0.544039
494,35,0.020272
495,2,0.436362
495,3,0.100260
495,12,0.075807
495,13,0.083679
495,16,0.021378
495,17,0.073022
495,19,0.635831
495,25,0.483298
497,1,0.029990
497,10,0.021612
497,13,0.014158
497,20,0.031503
497,25,0.045137
497,35,0.020459
499,7,0.011513
499,8,0.033479
499,9,0.024538
499,11,0.015456
499,13,0.014001
499,14,0.012253
499,19,0.072540
499,21,0.018617
499,23,0.065978
499,24,0.025524
499,32,0.084927
499,33,0.011153
499,35,0.067028
499,38,0.043140
501,1,0.060196
501,2,0.059518
501,3,0.609192
501,5,0.374952
501,7,0.104357
501,8,0.054862
501,9,0.119979
501,10,0.021604
501,11,0.046915
501,12,0.032895
501,13,0.534844
501,14,0.044192
501,15,0.050224
501,16,0.137087
501,17,0.321436
501,18,0.080932
501,19,0.015215
501,22,0.179128
501,24,0.335147
501,25,0.587299
501,28,0.122757
501,29,0.055223
501,33,0.087282
501,35,0.078550
501,37,0.801954
501,38,0.449084
503,12,0.056758
503,13,0.054986
503,14,0.068955
503,15,0.157512
503,29,0.022712
503,32,0.021220
503,35,0.061051
503,36,0.014623
504,1,0.083306
504,2,0.198425
504,3,0.924574
504,4,0.245434
504,5,0.119432
504,6,0.015536
504,7,0.095614
504,8,0.131574
504,9,0.792371
504,10,0.100859
504,22,0.371739
504,23,0.092143
504,24,0.104043
504,25,0.017807
504,28,0.582616
504,29,0.087293
504,30,0.109469
504,31,0.146942
504,32,0.079709
504,33,0.036677
504,35,0.079254
504,36,0.129619
504,37,0.479215
504,38,0.766026
506,2,0.067906
506,3,0.098436
506,4,0.129077
506,5,0.025748
506,7,0.020220
506,8,0.409173
506,9,0.012426
506,10,0.023012
506,11,0.061925
506,13,0.129789
506,14,0.059489
506,15,0.197015
506,16,0.143575
506,17,0.225846
506,18,0.087523
506,19,0.076874
506,20,0.021024
506,21,0.028128
506,22,0.073901
506,23,0.037499
506,30,0.124062
506,31,0.075245
506,32,0.078304
506,35,0.131114
506,36,0.004584
506,37,0.159626
506,38,0.104910
507,3,0.083413
507,5,0.036124
508,12,0.046429
508,14,0.058878
508,16,0.088424
508,21,0.030576
508,23,0.017345
508,25,0.128320
508,26,0.018445
508,27,0.444113
508,32,0.099077
508,33,0.105652
508,34,0.013637
508,35,0.031570
509,1,0.207314
509,3,0.083558
509,5,0.358141
509,6,0.206502
509,7,0.688637
509,8,0.936693
509,9,0.210713
509,10,0.022054
509,15,0.319202
509,16,1.063036
509,17,0.478094
509,18,0.351286
509,19,0.183672
509,20,1.089780
509,21,0.136991
509,22,0.671931
509,23,0.652360
509,24,0.476650
509,25,0.181696
509,29,0.088803
509,35,0.118300
509,36,0.317841
511,1,0.533851
511,2,0.095244
511,4,0.034773
511,5,0.039517
511,7,0.063178
511,15,0.092546
511,16,0.017274
511,21,0.443402
511,27,0.458994
511,35,1.205441
511,37,0.287793
511,38,0.391679
512,1,0.101186
513,1,0.127702
513,2,0.912776
513,3,0.091063
513,4,0.613395
513,5,0.331072
513,6,0.040702
513,7,0.032403
513,11,0.013378
513,15,0.089441
513,16,0.312444
513,18,0.173022
513,20,0.056432
513,24,0.354857
513,25,0.021986
513,30,0.097913
513,31,0.015641
513,35,0.153087
513,37,0.095205
515,16,0.390161
515,21,0.021631
515,22,0.110989
515,38,0.104575
516,1,0.108333
516,2,0.144456
516,3,0.047166
516,4,1.034461
516,5,0.139200
516,6,0.853919
516,7,0.921168
516,8,0.178521
516,9,0.166196
516,10,0.665328
516,11,0.176885
516,12,0.078735
516,13,0.119618
516,14,0.169985
516,15,0.061585
516,16,1.075986
516,17,0.291773
516,18,0.204808
516,19,0.271534
516,20,0.162423
516,27,0.779856
516,28,0.525153
516,29,0.102810
516,30,0.894874
516,31,0.140361
516,32,0.205028
516,35,0.971459
516,36,0.352100
516,37,0.954271
516,38,0.133863
519,2,0.330404
519,9,0.114632
519,13,0.279896
519,16,0.698514
519,19,0.367623
519,22,0.652282
519,27,0.075233
519,31,0.068361
522,2,0.358486
522,5,0.138635
522,6,0.022653
522,7,0.552878
522,9,0.063313
522,10,0.044125
522,15,0.153711
522,17,0.033945
522,23,0.136324
522,25,0.017147
523,2,0.152150
523,3,0.680096
523,6,0.287561
523,7,0.058626
523,9,0.027228
523,11,0.556163
523,25,0.036010
523,28,0.245844
523,29,0.511056
523,30,0.322743
523,31,0.447624
523,32,0.021912
523,33,0.418269
523,34,1.151583
523,35,0.383005
523,36,0.050369
523,37,0.189439
525,1,0.140796
525,2,0.071293
525,4,0.224858
525,7,0.080672
525,10,0.030811
525,13,0.063911
525,16,0.328832
525,19,0.807204
525,20,0.020753
526,1,0.356583
526,2,0.153217
526,3,0.691433
526,4,0.501443
526,6,0.676657
526,7,1.162729
526,8,0.046382
526,9,0.067576
526,10,0.373929
526,11,0.565792
526,12,0.442745
526,14,0.420632
526,15,0.440520
526,16,0.488370
526,17,0.248390
526,18,0.990252
526,21,0.322527
526,22,0.350560
526,23,0.113743
526,24,0.052713
526,25,0.092592
526,26,1.120765
526,28,0.085027
526,30,0.452375
526,31,0.142112
526,35,0.159830
526,36,0.271970
526,37,1.619066
527,21,0.440677
527,23,0.023174
527,25,0.023878
528,11,0.013242
528,17,0.020089
528,29,0.117256
528,33,0.053402
528,35,0.050076
528,37,0.008393
532,3,0.060198
532,5,0.162425
532,6,0.015190
532,11,0.014553
532,12,0.120368
532,14,0.297573
532,15,0.015712
532,18,0.103806
532,20,0.048105
532,23,0.156384
532,26,0.018806
532,35,0.045352
532,36,0.304594
532,37,0.110131
534,1,0.063684
534,2,0.088458
534,6,0.046647
534,11,0.053517
534,20,0.016054
535,1,0.113217
535,21,0.753643
535,28,0.108526
535,33,0.148837
536,21,0.024659
536,23,0.098821
536,24,0.013527
536,32,0.061121
538,16,0.049903
539,1,0.140283
539,2,0.731997
539,3,0.448793
539,7,0.104105
539,9,0.094459
539,10,0.072583
539,12,0.183890
539,13,0.025379
539,15,0.317303
539,16,0.011818
539,17,0.057749
539,18,0.096549
539,26,0.077136
539,27,0.099795
539,28,0.380762
539,29,0.161691
539,30,0.047692
539,31,0.068541
539,32,0.699778
539,33,0.345732
539,36,0.050188
539,37,0.017456
540,1,0.111092
540,4,0.100083
540,5,0.100721
540,6,0.039086
540,9,0.006575
540,10,0.036018
540,11,0.059962
540,12,0.035992
540,13,0.022271
540,14,0.116954
540,15,0.133016
540,16,0.058768
540,17,0.180530
540,18,0.016006
540,19,0.042619
540,20,0.015264
540,21,0.020110
540,23,0.042105
540,24,0.018808
540,25,0.019303
540,26,0.067917
540,27,0.371189
540,28,0.092229
540,32,0.112890
540,33,0.034884
540,34,0.334176
540,35,0.073195
540,36,0.481229
540,37,0.098529
540,38,0.087604
542,1,0.549192
542,6,0.365968
542,7,1.107346
542,8,0.608537
542,9,0.098558
542,12,0.858064
542,13,0.768951
542,18,0.032733
542,19,0.566783
542,20,0.533370
542,22,0.128502
542,23,0.090873
542,26,0.435681
542,27,0.033851
542,28,0.276816
542,29,0.132547
542,31,0.071635
542,35,0.040790
542,36,0.036475
542,37,0.127922
544,4,0.341016
544,5,0.034019
544,9,0.114595
544,10,0.011951
544,13,0.355091
544,15,0.101215
544,17,0.072975
544,21,0.023482
544,23,0.107234
544,26,0.020986
544,27,0.486468
544,31,0.462332
544,35,0.019548
545,2,0.301502
545,8,0.102684
545,9,0.084544
545,10,0.031212
545,11,0.429784
545,12,0.076870
545,20,0.071299
545,23,0.073973
545,24,0.081220
545,25,0.055185
545,28,0.556032
545,30,0.500214
545,31,0.507399
545,32,0.031376
545,34,0.065268
545,37,0.013916
548,1,0.017278
548,2,0.128042
548,16,0.084946
548,34,0.024632
551,1,0.090154
551,2,0.089103
551,4,0.260480
551,5,0.020046
551,9,0.164342
551,16,0.067787
551,17,0.030134
551,18,0.031694
551,20,0.319992
551,21,0.028686
551,22,0.130956
551,27,0.014720
552,1,0.231371
552,2,0.296556
552,3,0.257809
552,4,0.054157
553,3,0.067693
553,18,0.067583
557,1,0.204643
557,2,0.039529
557,4,0.068601
557,5,0.072112
557,7,0.619626
557,8,0.618675
557,9,0.831089
557,10,0.219108
557,11,0.338649
557,12,0.375916
557,13,0.852717
557,14,0.093120
557,15,0.395223
557,16,0.022117
557,17,0.142772
557,18,0.307763
557,19,0.800659
557,20,0.240369
557,25,0.380549
557,33,0.095647
557,34,0.084090
557,35,0.353460
557,36,0.239646
557,37,0.518382
557,38,0.067190
558,1,0.082696
558,2,0.073421
558,3,0.203522
558,4,0.123403
558,5,0.085310
558,6,0.102534
558,7,0.017703
558,9,0.287311
558,12,0.458569
558,13,0.104277
558,14,0.038966
558,15,1.506591
558,16,0.116632
558,17,0.033716
558,20,0.569175
558,21,0.184617
558,22,0.592761
558,32,0.023156
558,36,0.497351
558,38,0.405245
559,1,0.016051
559,2,0.025560
559,3,0.061694
559,4,0.038368
559,5,0.011895
559,8,0.016739
559,12,0.050605
559,18,0.055860
559,19,0.081694
559,20,0.082843
559,25,0.571977
559,26,0.145720
559,31,0.089549
559,32,0.037645
559,33,0.047599
559,34,0.064388
559,35,0.046997
559,37,0.101177
559,38,0.159405
562,3,0.487357
562,8,0.113033
562,9,0.443229
562,12,0.199562
563,1,0.015950
563,5,0.025136
563,6,0.586889
563,13,0.011895
563,20,0.663601
563,22,0.832159
563,24,0.065584
563,27,0.021579
563,28,0.011936
563,30,0.011093
563,31,0.094616
563,33,0.018708
563,37,0.029489
565,1,0.089370
565,2,0.602443
565,3,0.076686
565,5,0.052737
565,6,0.042338
565,8,0.013526
565,10,0.082181
565,11,0.231883
565,12,0.513685
565,13,0.112389
565,15,0.446410
565,17,0.033759
565,18,0.159484
565,19,0.364693
565,21,0.107872
565,22,0.033828
565,24,0.146775
565,25,0.036817
565,26,0.239383
565,28,0.213925
565,30,0.404673
565,31,0.016281
565,32,0.025304
565,34,0.072421
565,35,0.072949
565,37,0.047073
566,2,0.097353
566,19,0.077343
566,22,0.115425
566,31,0.033980
566,32,0.098897
566,33,0.427427
567,1,0.282395
567,2,0.296020
567,3,0.037873
567,4,0.113871
567,5,0.040614
567,6,0.099247
567,8,0.547990
567,9,0.193020
567,10,0.110968
567,20,0.090557
567,21,0.050839
567,22,0.173469
567,23,0.348152
567,24,0.368903
567,25,0.107712
567,26,0.072312
567,28,0.035583
567,38,0.052394
570,1,0.058807
570,2,0.028894
570,3,0.234105
570,4,0.047810
570,9,0.119755
570,12,0.279661
570,15,0.172955
570,18,0.188453
570,19,0.014330
570,20,0.073316
570,21,0.128023
570,22,0.699778
570,23,0.351701
570,24,0.082120
570,25,0.323866
570,26,0.538385
570,27,0.112614
570,30,0.190388
570,31,0.057660
570,32,1.395773
570,33,0.322953
570,34,0.025737
570,37,0.051808
572,2,0.017855
572,4,0.018398
572,5,0.076586
572,8,0.207536
572,11,0.031883
572,12,0.027429
572,13,0.028277
572,16,0.019769
572,22,0.087218
572,23,0.048699
572,25,0.032270
572,28,0.066717
572,30,0.051252
572,33,0.016681
572,34,0.027229
572,35,0.374927
573,12,0.086955
573,14,0.482383
573,17,0.060033
573,18,0.307570
573,26,0.122291
573,27,0.037778
573,33,0.058893
573,35,0.387955
574,9,0.011397
574,10,0.031609
574,16,0.020450
574,32,0.027809
574,34,0.036003
574,35,0.118264
575,5,0.327880
575,7,1.012815
575,13,0.148119
576,2,0.039298
576,4,0.098345
576,6,0.116015
576,9,0.015963
576,23,0.462394
576,26,0.007118
576,28,0.495405
576,32,0.056690
576,36,0.075337
576,37,0.023197
577,34,0.037399
578,6,0.031061
578,19,0.033991
578,26,0.028693
578,31,0.125451
582,1,0.830359
582,3,0.047616
582,6,0.087242
582,7,0.040433
582,9,0.012462
582,15,0.013067
582,23,0.070070
582,33,0.057728
583,4,0.106940
583,5,0.221153
583,7,0.029990
584,4,0.039719
584,8,0.595021
584,10,0.088713
584,12,0.035576
584,13,0.506149
584,15,0.039428
584,29,0.014845
584,30,0.074928
584,37,0.013016
586,3,0.047120
586,4,0.452399
586,5,0.063625
586,7,0.037913
586,9,0.011890
586,10,0.033244
586,11,0.517410
586,12,0.037551
586,14,0.020709
586,16,0.055439
586,20,0.040362
586,22,0.027344
586,24,0.013156
586,25,0.160693
586,27,0.803595
586,28,0.554412
586,29,0.027989
586,30,0.086966
586,32,0.078309
586,34,0.099016
586,36,0.033821
586,38,0.032389
587,7,0.043386
587,16,0.553473
587,19,0.053270
587,35,0.032759
587,37,0.054986
588,4,0.055980
588,7,0.012750
588,8,0.043884
588,14,0.052449
588,15,0.102076
588,22,0.049591
588,25,0.051219
588,31,0.067260
588,32,0.063919
588,34,0.022263
590,1,0.635974
590,2,0.552656
590,3,0.136200
590,4,0.445554
590,5,0.068432
590,9,0.326249
590,10,0.318680
590,11,0.040772
590,12,0.122626
590,13,0.381978
590,14,0.416340
590,15,0.014036
590,16,0.729169
590,17,0.139049
590,18,0.073491
590,19,0.102499
590,20,0.889487
590,21,0.815956
590,22,0.101231
590,23,1.339976
590,24,0.172418
590,32,0.012073
590,33,0.812353
590,34,0.118155
590,35,0.018264
590,37,0.227208
590,38,0.393286
591,2,0.067880
591,5,0.101737
591,6,0.122897
591,7,0.008496
591,8,0.501327
591,10,0.021560
591,11,0.366791
591,12,0.089462
591,13,1.399557
591,16,0.619970
591,20,0.066351
591,21,0.159477
591,22,0.056041
591,23,0.190038
591,24,0.428711
591,28,0.023258
591,29,0.100263
591,31,0.068498
591,32,0.105521
591,33,0.115133
592,3,0.041905
592,4,0.096010
592,22,0.024085
592,26,0.010920
592,33,0.064997
593,2,0.295315
594,1,0.056317
594,3,0.045634
594,4,0.020854
594,5,0.113451
594,6,0.402530
594,7,0.595873
594,9,0.067044
594,10,0.121875
594,11,0.221589
594,12,0.020384
594,13,0.098204
594,14,0.410437
594,15,0.078165
594,16,0.084162
594,17,0.065754
594,18,0.058638
594,19,0.048708
594,20,0.594555
594,21,0.502644
594,22,0.296914
594,23,0.021439
594,24,0.341257
594,29,0.050638
594,30,0.050215
594,35,0.790301
594,36,0.016087
594,38,0.434791
595,7,0.068724
595,8,0.016333
595,10,0.014190
595,13,0.093909
595,26,0.116677
595,28,0.076768
595,31,0.015644
595,33,1.026903
595,34,0.131092
598,5,0.044019
598,13,0.064161
598,18,0.469004
598,24,0.011971
598,30,0.266754
598,31,0.071774
598,34,0.021453
598,37,0.073799
599,1,0.281805
599,2,0.271024
599,3,0.154242
599,4,0.071347
599,5,0.079335
599,6,0.349001
599,7,0.359171
599,9,0.040689
599,10,0.136319
599,11,0.079647
599,12,0.674688
599,13,0.055952
599,17,0.086259
599,18,0.120139
599,20,0.942973
599,21,0.051625
599,22,0.264907
599,23,0.153573
599,24,0.087767
599,28,0.028710
599,29,0.019240
599,30,0.040281
599,31,0.079686
599,33,0.020937
599,34,1.002217
599,36,0.046225
599,37,0.189016
599,38,0.250225
601,2,0.178388
601,3,0.720641
601,4,1.209057
601,5,0.058098
601,18,0.528023
601,21,0.167581
601,22,0.285171
602,1,0.017636
602,3,0.037863
602,5,0.056557
602,6,0.052274
602,11,0.115010
603,1,0.461430
603,2,0.014618
603,3,0.096950
603,4,0.037056
603,5,0.074691
603,23,0.169533
603,25,0.076835
603,27,0.037710
603,30,0.612847
603,31,0.492765
603,33,0.172690
603,34,0.057981
603,36,0.210448
603,37,0.142374
603,38,0.530243
604,1,0.014591
604,5,0.026958
604,11,0.026617
604,13,0.017372
604,19,0.029348
604,30,0.012074
604,34,0.042765
604,36,0.067039
604,37,0.035823
605,1,0.053373
605,3,0.032713
605,4,0.123959
605,6,0.065623
605,7,0.099981
605,8,0.020764
605,9,0.485771
605,11,0.334140
605,12,0.013533
605,13,0.081619
605,14,0.780182
605,15,0.045247
606,10,0.030437
606,15,0.070902
606,31,0.029299
606,35,0.069543
608,1,0.011959
608,4,0.062583
608,6,0.071795
608,7,0.124682
608,8,0.084459
608,14,0.413419
608,15,0.065912
608,17,0.120780
608,19,0.014435
608,25,0.032426
