element,GW,expected_goals
371,19,0.423115
371,20,0.066244
371,21,0.190676
371,23,0.027502
371,24,0.099306
371,29,0.829924
371,31,0.047699
371,32,0.823076
371,33,0.550308
371,34,0.106339
371,36,0.327945
373,1,0.152426
373,2,0.072495
373,4,0.438250
373,6,0.182739
373,8,0.058429
373,9,1.022296
373,10,0.118290
373,12,0.259995
373,13,0.017677
373,14,0.045153
373,15,0.338950
373,16,0.086490
373,17,0.053739
373,18,0.034283
373,20,0.169015
373,21,0.043113
373,27,0.245872
373,28,0.327095
373,29,1.701795
373,32,0.468035
373,33,0.252742
373,34,0.203785
373,35,0.162551
373,36,0.104913
374,1,0.015649
374,10,0.063814
374,11,0.092474
374,12,0.185133
374,15,0.017248
374,16,0.085693
374,17,0.123093
374,19,0.011857
374,27,0.545295
374,28,0.140056
374,29,0.119730
374,30,0.025492
374,33,0.017863
374,34,0.135785
374,35,0.090069
374,36,0.480084
374,37,0.312447
377,3,0.049559
377,6,0.163394
377,9,0.020163
377,10,0.085970
377,17,0.055712
377,18,0.252905
377,21,0.026201
377,22,0.034352
377,23,0.010010
377,24,0.049116
377,27,0.434943
377,30,0.100471
377,32,0.012897
377,34,0.845303
377,35,0.025023
377,37,0.042247
379,9,0.049262
379,14,0.063716
379,15,0.034949
385,11,0.056066
385,12,0.009507
387,3,0.189668
387,4,0.141947
387,8,0.125409
387,9,0.051068
387,11,0.122874
387,12,0.070045
387,13,0.394384
387,15,0.011225
387,17,0.084637
387,18,0.068260
387,19,0.073321
387,20,0.099319
387,21,0.053101
387,35,0.087502
388,4,0.077129
388,16,0.050948
388,17,0.024623
388,21,0.035351
388,27,0.468366
388,37,0.074051
388,38,0.093203
391,1,0.106288
391,16,0.073487
391,17,0.076959
391,20,0.510871
391,21,0.724280
391,22,0.036316
394,2,0.099963
394,3,0.298825
394,4,0.098222
394,5,0.054852
394,6,0.730961
394,9,0.078038
394,10,0.031268
394,11,0.720507
394,12,0.096504
394,13,0.503930
394,15,0.364551
394,16,0.134449
394,17,0.124469
394,18,0.318222
394,19,0.344006
394,20,0.570448
394,21,0.228751
394,22,0.047942
394,23,0.017472
394,24,0.172066
394,25,0.056761
394,26,0.538238
394,27,0.049504
394,28,0.141966
394,29,0.321164
394,32,0.346406
394,33,0.884017
394,35,0.065455
394,38,0.024330
397,2,0.588083
397,3,0.063311
397,5,0.233220
397,6,0.214111
397,8,0.670067
397,9,0.491371
397,13,1.189519
397,15,0.315871
397,18,0.159768
397,19,0.555991
397,31,0.470232
397,32,0.177257
397,33,0.176174
397,34,0.239560
397,35,0.344182
397,36,0.731895
397,37,0.474474
397,38,0.173652
400,22,0.292207
400,25,0.044056
400,26,0.095022
400,27,0.648718
400,28,0.414403
400,29,0.051352
400,31,0.212631
400,32,0.533899
400,33,0.144796
400,35,0.014936
400,37,0.342664
400,38,0.027906
404,29,0.061405
404,30,0.139558
405,2,0.097383
405,3,0.018917
405,6,0.047568
405,8,0.014108
405,9,0.118597
405,10,0.021078
405,13,0.389273
405,14,0.090136
405,18,0.062468
405,24,0.011736
405,25,0.065741
405,27,0.047859
405,28,0.092965
405,29,0.015151
405,34,0.727416
405,35,0.081402
406,2,0.045636
406,3,0.031525
406,4,0.033349
406,5,0.544064
406,6,0.053873
406,8,0.087032
406,10,0.013645
406,11,0.132365
406,12,0.058175
406,14,0.082655
406,15,0.658279
406,16,0.225428
406,17,0.141559
406,18,0.018270
406,19,0.103002
406,20,0.109031
406,24,0.021781
406,28,0.024159
406,30,0.013144
406,32,0.062369
406,37,0.142100
406,38,0.169565
407,1,0.052240
407,2,0.030883
407,6,0.120207
407,8,0.056914
407,9,0.089163
407,12,0.043989
407,14,0.017309
407,15,0.037138
407,17,1.079382
407,18,0.046029
407,19,0.070525
407,20,0.565673
407,22,0.041593
407,23,0.017215
407,24,0.056192
407,25,0.014578
407,26,0.730834
407,27,0.163845
407,28,0.799596
407,35,0.698480
407,37,0.034722
407,38,0.116836
408,1,0.046563
408,4,0.037537
408,5,0.450632
408,6,0.094188
408,9,0.243600
408,12,0.029844
408,13,0.029580
408,15,0.016722
408,16,0.165908
408,20,0.069817
408,21,0.403262
408,22,0.007808
408,24,0.125083
408,33,0.152977
408,35,0.037390
408,38,0.289747
409,2,0.279312
409,4,0.031892
409,5,0.022218
409,9,0.025874
409,19,0.036857
409,27,0.048184
409,28,0.017170
409,29,0.053386
409,34,0.068975
409,38,0.022620
410,2,0.048970
410,22,0.014615
410,23,0.180941
410,27,0.011511
410,32,0.013606
410,38,0.041133
411,2,0.010591
411,3,0.715856
411,4,0.346845
411,6,0.507509
411,8,0.015956
411,9,0.530907
411,11,0.283984
411,12,0.230266
411,14,0.927345
411,15,0.123471
411,16,0.506526
411,17,0.099129
411,18,0.320489
411,19,0.260656
411,20,0.050165
411,22,0.086617
411,27,0.208627
411,28,0.772988
411,35,0.598423
413,13,0.021932
413,17,0.060167
413,18,0.008040
413,21,0.029891
413,23,0.047146
413,34,0.013608
413,35,0.470141
416,1,0.044440
416,6,0.013073
416,11,0.010130
416,17,0.013428
416,20,0.043385
417,1,0.030962
417,5,0.010889
417,9,0.031830
417,10,0.057778
417,11,0.012756
417,12,0.071535
417,13,0.058929
417,14,0.030109
417,15,0.476525
417,16,0.018835
417,22,0.017998
417,23,0.107262
417,24,0.009524
417,27,0.070853
417,28,0.013554
417,29,0.055997
417,33,0.016318
418,1,0.077114
418,12,0.104541
418,21,0.038075
420,1,0.039986
420,3,0.069862
420,4,0.038863
420,5,0.240184
420,14,0.028305
420,15,0.179594
420,17,0.036968
420,18,0.111258
420,19,0.015467
420,20,0.050353
420,21,0.075425
420,22,0.010546
420,23,0.491453
420,28,0.061522
423,2,0.046053
423,3,0.206105
423,4,0.506990
423,6,0.032682
423,9,0.073907
423,11,0.020389
423,25,0.093218
423,30,0.100749
423,31,0.010894
423,32,0.055850
427,1,0.129147
427,2,0.749035
427,3,0.816347
427,4,1.342450
427,5,0.258721
427,6,0.793231
427,8,0.574409
427,9,0.839569
427,10,0.561987
427,11,1.260265
427,12,0.445756
427,13,0.650497
427,14,0.546110
427,15,0.146603
427,16,0.604143
427,17,0.352167
427,18,0.108335
427,19,0.636078
427,20,0.625605
427,21,0.701014
427,22,1.018369
427,23,0.047738
427,24,0.323013
427,25,0.561422
427,26,0.257999
427,27,0.855426
427,28,0.707653
427,29,1.079346
427,30,0.214195
427,31,0.532779
427,32,0.463046
427,33,0.180017
427,34,0.266261
427,35,0.306392
427,36,0.950571
427,37,0.130533
427,38,0.787113
428,1,0.395064
428,2,0.317323
428,3,0.242320
428,4,0.110990
428,5,0.137815
428,6,0.585977
428,8,0.391224
428,10,0.058747
428,11,0.212941
428,12,0.020716
428,13,0.492790
428,14,0.239569
428,17,0.089256
428,18,0.071633
428,19,0.424332
428,20,0.635103
428,22,0.020089
428,23,0.024797
428,24,0.304519
428,26,0.137257
428,27,0.332910
428,28,0.116223
428,30,0.018901
428,31,0.712649
428,32,0.147277
428,33,1.006072
428,34,0.561569
428,35,0.275589
428,37,0.444006
428,38,0.137644
429,10,0.057017
429,11,0.098853
429,12,0.031017
429,17,0.129390
429,18,0.161431
429,19,0.310120
430,1,0.027549
430,2,0.011996
430,6,0.159151
430,8,0.066271
430,11,0.044907
430,13,0.034701
430,15,0.094676
430,17,0.036079
430,22,0.198601
430,23,0.040839
430,25,0.096005
430,28,0.098430
430,33,0.419401
431,14,0.051043
431,37,0.117690
431,38,0.497461
432,1,0.027816
432,2,0.051143
432,4,0.061121
432,14,0.425407
432,16,0.038343
432,21,0.096739
432,22,0.020963
432,23,0.060293
432,24,0.032928
432,26,0.012742
432,27,0.069355
433,2,0.023565
433,3,0.025833
433,4,0.079425
433,5,0.015611
433,6,0.114918
433,8,0.023358
433,9,0.055993
433,11,0.118435
433,14,0.122234
433,15,0.064314
433,17,0.128930
433,19,0.046168
433,20,0.072440
433,21,0.027513
433,22,0.017844
433,24,0.035574
433,25,0.058416
433,30,0.103848
433,31,0.013894
433,33,0.049249
433,34,0.074292
433,35,0.109077
435,3,0.078673
435,5,0.041068
435,8,0.019636
435,17,0.007688
435,37,0.052314
435,38,0.075294
436,1,0.430639
436,2,0.241071
436,6,0.645299
436,12,0.016481
436,13,0.091109
436,14,0.081137
436,15,0.084912
436,20,0.321115
440,6,0.013398
440,8,0.388197
440,10,0.018913
440,12,0.060023
440,13,0.054255
440,14,0.217123
440,15,0.265781
440,16,0.448478
440,23,0.733985
441,14,0.050629
441,24,0.051993
441,25,0.020535
441,26,0.033122
441,27,0.012019
441,31,0.019410
443,1,0.112934
443,6,0.174192
443,11,0.016725
443,20,0.020180
443,24,0.028694
443,27,0.076832
443,34,0.081557
443,35,0.265019
444,1,0.017211
444,2,0.038733
444,13,0.010946
444,15,0.016151
444,16,0.015882
444,38,0.017958
445,1,0.150544
445,3,0.109768
445,5,0.041447
445,14,0.049021
445,16,0.439214
445,20,0.290794
445,21,0.045662
445,24,0.304764
445,25,0.087514
445,37,0.056994
446,1,0.169162
446,4,0.221918
446,5,0.158343
446,8,0.170210
446,16,0.415907
446,17,0.038506
446,20,0.121963
446,21,0.026312
446,22,0.041983
446,23,0.023776
446,24,0.085042
446,26,0.156451
446,27,0.081574
446,28,0.041180
446,29,0.065412
446,30,0.035216
446,31,0.171689
446,32,0.055564
446,33,0.040325
446,34,0.060914
446,36,0.085869
446,37,0.089346
448,4,0.032234
448,8,0.077420
448,9,0.039289
448,11,0.087586
448,12,0.020546
448,13,0.035312
448,14,0.069211
448,15,0.701026
448,18,0.172659
448,20,0.481731
448,23,0.121394
448,26,0.194286
448,28,0.166671
448,29,0.061076
448,30,0.058469
448,31,0.138537
448,32,0.019367
448,33,0.247137
450,19,0.026336
450,28,0.024454
454,3,0.066888
454,4,0.258135
454,6,0.241268
454,8,0.082471
454,9,0.421832
454,11,0.416769
454,16,0.372443
454,20,0.047005
454,24,0.112436
454,25,0.069814
454,27,0.125338
454,31,0.331734
454,33,0.097679
454,34,0.251569
454,37,0.146556
454,38,0.133269
456,18,0.077369
456,25,0.038923
456,30,0.072591
457,2,0.049599
457,3,0.057474
457,4,0.056000
457,8,0.031699
457,13,0.032162
457,18,0.030161
457,20,0.032562
457,31,0.046584
457,32,0.042079
458,1,0.100014
458,2,0.203221
458,5,0.044250
458,6,0.852079
458,8,0.087375
458,9,0.241740
458,10,0.454476
458,14,0.015121
458,17,0.113869
458,18,0.122360
458,20,0.070556
458,21,0.058183
458,22,0.041669
458,23,0.258502
458,25,0.550224
458,29,0.239337
458,31,0.289251
458,32,0.540589
458,33,0.510326
458,34,0.534766
458,35,1.080636
458,38,0.093540
459,14,0.030229
459,15,0.043391
459,18,0.264223
459,22,0.589234
459,24,0.045421
459,25,0.075670
459,28,0.097881
459,30,0.025375
459,32,0.103190
459,33,0.054734
459,36,0.044205
460,1,0.010880
460,2,0.029033
460,37,0.541810
461,2,0.057578
461,3,0.119273
461,5,0.045983
461,8,0.086083
461,13,0.512785
461,14,0.099384
461,21,0.071179
461,27,0.210170
461,29,0.573192
461,30,0.047637
461,31,0.095413
463,2,0.044647
463,19,0.006766
463,20,0.102365
463,34,0.009310
464,1,0.021517
464,2,0.090085
464,3,0.070642
464,4,0.025175
464,5,0.054980
464,8,0.014562
464,11,0.108321
464,12,0.269644
464,13,0.954087
464,14,0.103811
464,15,0.030401
464,16,0.109310
464,17,0.757129
464,19,0.047056
464,20,0.082456
464,21,0.027587
464,22,0.090980
464,23,0.080778
464,24,0.145423
464,25,0.032890
464,27,1.023434
464,29,0.066523
464,30,0.117383
464,31,0.809176
464,32,0.317315
464,33,0.033495
464,34,0.006414
464,35,0.120511
464,36,0.059233
464,38,0.063189
465,1,0.035307
465,2,0.131191
465,3,0.131124
465,4,0.130856
465,5,0.495038
465,6,0.028505
465,8,0.217223
465,9,0.316848
465,10,1.738261
465,11,0.058389
465,12,0.699155
465,13,0.058649
465,14,0.523508
465,15,0.037180
465,16,0.154782
465,18,0.223912
465,20,0.168569
465,21,1.453209
465,23,0.069015
465,24,0.098852
465,25,0.304536
465,26,0.068564
465,27,0.031870
465,29,0.403976
465,30,0.127769
465,31,0.342749
465,32,0.054066
465,33,0.047154
465,34,0.270713
465,35,0.165137
465,37,0.380291
465,38,0.065753
467,1,0.054549
467,2,0.687209
467,3,0.020596
467,4,0.025269
467,5,0.047435
467,9,0.046176
467,11,0.039563
467,13,0.062978
467,14,0.026487
467,15,0.032727
467,16,0.072196
467,18,0.011602
467,19,0.075113
467,20,0.072800
467,21,0.100407
467,23,0.010038
467,25,0.028440
467,29,0.026535
467,30,0.022967
467,31,0.062308
467,32,0.102465
467,35,0.026824
467,37,0.363102
468,2,0.533901
468,3,0.255848
468,5,0.587913
468,8,0.013478
468,11,0.136286
468,12,0.527119
468,13,0.041532
468,14,0.018726
468,16,0.028179
468,20,0.045303
468,23,0.033275
468,24,0.041973
468,25,0.046766
468,26,0.053640
468,31,0.095181
468,32,0.100029
468,33,0.071238
468,34,0.573561
468,35,0.085724
468,37,0.164358
469,2,0.037603
469,3,0.040163
469,4,0.029018
469,5,0.101026
469,6,0.031353
469,9,0.132282
469,17,0.014484
469,19,0.122248
469,20,0.013004
469,27,0.087542
469,32,0.566546
469,34,0.122238
469,37,0.114972
469,38,0.148462
470,11,0.142219
470,15,0.013686
470,17,0.016891
471,25,0.022264
471,36,0.053417
472,16,0.026250
472,21,0.498276
472,22,0.327129
472,23,0.045988
472,27,0.367262
472,29,0.198890
472,34,0.724419
472,35,0.053376
472,38,0.025952
474,16,0.026430
474,38,0.036759
475,9,0.104071
475,14,0.043949
475,24,0.407067
476,4,0.152907
476,5,0.588667
476,18,0.144337
476,22,0.513002
476,25,0.331638
476,26,0.139151
476,27,0.018357
476,28,0.559827
477,1,0.015460
477,2,0.012892
477,3,0.031837
477,5,0.043505
477,6,0.022009
477,9,0.020644
477,10,0.017602
477,28,0.005001
479,1,0.472787
479,13,0.039726
479,31,0.016719
480,1,0.009887
480,2,0.054490
480,3,0.079649
480,4,0.084309
480,5,0.017645
480,8,0.053301
480,9,0.031779
480,11,0.699440
480,12,0.078521
480,13,0.101626
480,14,0.084185
480,15,0.762814
480,16,0.013434
480,17,0.024228
480,18,0.105817
480,20,0.222287
480,22,0.615562
480,23,0.086362
480,24,0.026804
480,25,0.124946
480,26,0.035713
480,27,0.064031
480,28,0.177943
480,29,0.047408
480,32,0.139358
480,33,0.707486
480,34,0.030372
480,37,0.040444
481,1,0.071851
481,2,0.094232
481,3,0.015601
481,10,0.064112
481,17,0.019389
481,27,0.354343
481,31,0.436072
481,32,0.008245
481,33,0.114010
481,34,0.178094
481,36,0.098760
481,37,0.499084
482,3,0.019247
482,20,0.023664
482,23,0.013070
482,26,0.063176
482,28,0.421972
482,31,0.028613
482,37,0.090088
482,38,0.049368
483,1,0.130539
483,2,0.340213
483,3,0.080147
483,5,0.335121
483,6,0.246996
483,8,0.019976
483,9,0.075402
483,10,0.138569
483,12,0.074479
483,13,0.372383
483,14,0.121022
483,16,0.093785
483,17,0.377455
483,18,0.078765
483,19,0.050244
483,20,0.144180
483,21,0.169896
483,27,0.013562
483,28,0.147065
483,29,0.098496
483,34,0.117505
483,37,0.132313
484,1,0.055120
484,3,0.011777
484,10,0.199275
484,11,0.069363
484,13,0.112284
484,19,0.044015
484,21,0.011616
484,22,0.327224
484,25,0.290829
484,29,0.023093
484,32,0.052328
484,33,0.040248
484,36,0.105506
486,1,0.090707
486,3,0.014066
486,4,0.328393
486,5,0.088804
486,6,0.111341
486,8,0.052673
486,27,0.137124
486,28,0.081630
486,29,0.025303
486,32,0.008021
486,34,0.061167
487,3,0.074387
487,5,0.046381
487,6,0.040320
487,9,0.048375
487,11,0.076781
487,15,0.041168
487,17,0.551698
487,19,0.067681
487,20,0.073317
489,30,0.042365
489,32,0.023230
489,34,0.074152
489,35,0.059750
489,38,0.013257
491,9,0.091286
491,11,0.177921
491,12,0.252818
491,15,0.032789
491,16,0.019968
491,19,0.064207
491,20,0.061858
491,22,0.070185
491,23,0.168900
491,24,0.059417
491,26,0.064645
491,29,0.038206
491,31,0.017083
491,37,0.103983
491,38,0.058827
493,1,0.149020
493,2,0.378774
493,4,0.069315
493,5,0.028928
493,8,0.120923
493,9,0.277330
493,10,0.077010
493,11,0.114668
493,13,0.403016
493,15,0.357329
493,16,0.653496
493,18,0.193972
493,19,0.040065
493,20,0.230839
493,21,0.178093
493,22,0.131672
493,23,0.148001
493,24,0.020548
493,25,0.046367
493,26,0.058255
493,29,0.164190
493,30,0.088201
493,32,0.058967
493,33,0.783702
493,34,0.071424
493,35,0.775312
493,37,0.363236
493,38,0.026325
501,2,0.028339
503,4,0.018424
503,5,0.194622
503,8,0.044699
503,10,0.108859
503,12,0.052813
503,13,0.035410
503,14,0.013528
503,18,0.098612
503,20,0.036466
503,21,0.015379
503,24,0.031502
503,25,0.081910
503,27,0.053499
503,29,0.061089
504,2,0.013071
504,17,0.069106
504,30,0.069552
505,21,0.034642
505,30,0.059865
505,33,0.039860
506,1,0.013761
506,3,0.016112
506,26,0.022703
506,27,0.009127
507,2,0.425044
507,31,0.008077
507,34,0.069534
507,36,0.629136
508,4,0.622834
508,5,0.019291
508,6,0.066921
508,11,0.181085
508,12,0.046649
508,22,0.723033
508,29,0.190140
508,30,0.177629
508,31,0.447756
508,32,0.098985
508,33,0.460738
509,12,0.064800
509,13,0.070576
509,29,0.085469
509,32,0.071783
510,2,0.038369
510,4,0.031810
510,22,0.032333
510,24,0.032855
510,26,0.014723
510,29,0.013643
510,32,0.059000
510,34,0.010517
510,36,0.052690
512,1,0.040819
512,2,0.701075
512,4,0.110212
512,6,0.135407
512,9,0.108360
512,12,0.588814
512,13,0.062439
512,14,0.028507
512,19,0.027331
512,31,0.051866
513,6,0.013637
513,13,0.043438
513,14,0.130633
513,15,0.267307
513,17,0.015897
513,24,0.013806
513,26,0.197044
513,27,0.012800
513,28,0.106141
513,35,0.018461
513,37,0.048234
514,2,0.015174
514,3,0.013788
514,4,0.014548
514,6,0.121138
514,11,0.015428
514,12,0.013216
514,15,0.054643
514,18,0.090790
514,19,0.060644
514,20,0.023690
514,21,0.027699
514,22,0.043819
514,23,0.042016
514,25,0.009357
514,27,0.016327
514,29,0.078260
514,31,0.044498
514,32,0.045200
514,35,0.018747
514,36,0.034776
514,37,0.015675
514,38,0.101229
515,3,0.043969
515,4,0.023878
515,5,0.024438
515,6,0.491142
515,14,0.028251
516,18,0.028538
516,28,0.024290
516,38,0.056155
519,1,0.078941
519,2,0.414481
519,3,0.096526
519,4,0.434156
519,5,0.073047
519,6,0.278826
519,9,0.048494
519,10,0.148114
519,13,0.013604
519,16,0.861074
519,17,0.050592
519,19,0.120418
519,21,0.055836
519,30,0.164828
519,31,0.463626
519,33,0.038197
519,34,0.108377
519,35,0.120007
519,36,0.053010
519,37,0.772151
520,1,0.034784
520,2,0.128295
520,3,0.010540
520,6,0.030731
520,10,0.028876
520,17,0.021311
520,19,0.588994
520,29,0.108123
522,4,0.103020
523,3,0.049992
523,5,0.039603
523,17,0.025781
523,25,0.028571
523,29,0.022419
523,30,0.030703
524,1,0.014887
524,3,0.046276
524,4,0.014089
524,8,0.272451
524,9,0.015265
524,15,0.019104
525,19,0.065938
526,2,0.506763
526,3,0.053146
526,5,0.422797
526,9,0.011850
526,11,0.058394
526,14,0.151702
526,20,0.102931
526,22,0.154738
526,23,0.075306
526,26,0.037496
526,27,0.079567
526,30,0.054090
526,33,0.106373
526,34,0.122949
526,35,0.018960
526,36,0.793728
526,38,0.160090
527,1,0.071286
527,2,0.114859
527,4,0.016163
527,6,0.055378
527,9,0.099654
527,13,0.074070
527,14,0.085326
527,16,0.113226
528,2,0.012243
528,3,0.066070
528,4,0.105513
528,6,0.086455
528,8,0.023080
528,9,0.165074
528,14,0.021706
528,17,0.012526
528,19,0.013915
528,21,0.047803
528,26,0.022705
528,28,0.069750
528,30,0.292683
529,2,0.027226
529,4,0.035760
529,9,0.086669
529,10,0.925025
529,11,0.446707
529,12,0.335486
529,13,0.054217
529,14,0.085961
529,16,0.130853
529,18,0.094053
529,19,0.016287
529,20,0.053835
530,2,0.057055
530,20,0.011971
530,21,0.081518
530,22,0.474473
533,1,0.069745
533,21,0.042640
533,24,0.237618
533,27,0.055808
533,30,0.068329
534,2,0.129006
534,3,0.065963
534,4,0.048172
534,5,0.021718
534,6,0.052727
534,9,0.037372
534,13,0.464383
534,16,0.038616
534,19,0.020752
534,22,0.030215
534,23,0.044783
534,24,0.038050
534,25,0.177352
534,26,0.059839
534,27,0.081331
534,28,0.072185
534,30,0.029873
534,31,0.098908
534,32,0.140364
534,33,0.074241
534,34,0.558329
534,35,1.195860
534,36,0.015026
535,3,0.112153
535,5,0.060587
535,6,0.214082
535,8,0.117566
535,9,0.141006
535,10,0.056276
535,11,0.031559
535,12,0.119737
535,13,0.014277
535,14,0.048586
535,15,0.625734
535,16,0.586850
535,23,0.047477
535,24,0.806143
535,29,0.077270
535,30,0.067725
535,31,0.096862
535,32,0.011768
535,33,0.310760
536,2,0.025004
536,3,0.069043
536,11,0.042400
536,17,0.059216
536,19,0.012460
536,29,0.084549
536,32,0.044036
538,8,0.064619
538,10,0.032642
538,13,0.027888
538,16,0.029495
538,18,0.015808
538,22,0.014259
538,29,0.007732
538,31,0.030834
538,33,0.017039
538,35,0.076025
538,36,0.040219
541,1,0.060393
544,21,0.500033
545,9,0.055172
545,11,0.087801
545,18,0.126645
545,21,0.063039
545,23,0.403355
545,27,0.040499
545,36,0.027412
545,37,0.051034
545,38,0.052482
549,12,0.102214
549,22,0.301406
549,24,0.032438
549,31,0.293086
549,33,0.090092
552,4,0.389467
552,9,0.108447
552,12,0.101893
552,28,0.100744
552,30,0.128335
552,34,0.127313
552,37,0.043957
552,38,0.019358
554,19,0.065424
558,13,0.022697
558,16,0.026771
558,17,0.033527
558,21,0.018532
559,16,0.250441
559,29,0.084794
559,33,0.280163
559,35,0.793290
559,37,0.020538
562,21,0.033781
562,23,0.318144
562,24,0.044178
562,25,0.023096
562,26,0.337830
562,27,0.022402
562,29,0.023320
562,34,0.030732
562,36,0.050760
562,38,0.057284
564,17,0.757147
564,23,0.010302
564,24,0.010332
564,25,0.080752
564,27,0.007103
566,12,0.085396
566,38,0.124420
568,9,0.038147
568,10,0.018062
569,15,0.068086
569,16,0.309524
569,18,0.338157
569,19,0.189647
569,20,0.097776
569,22,0.646067
569,23,0.315795
569,24,0.037485
569,26,0.080436
569,36,0.492253
569,37,0.512261
569,38,0.413625
570,10,0.034644
570,30,0.015239
570,31,0.069128
570,35,0.538967
570,37,0.056864
570,38,0.032983
573,20,0.019211
573,25,0.104198
573,35,0.022142
573,37,0.035303
575,6,0.298729
575,8,0.118119
575,9,0.024160
575,30,0.325388
575,32,0.037984
575,33,0.124458
575,38,0.057488
576,12,0.086826
576,23,0.618021
576,25,0.078341
576,26,0.400908
576,28,0.015359
576,29,0.561489
576,37,0.019174
576,38,0.088062
577,2,0.081116
577,3,0.012381
577,5,0.439249
577,6,0.055083
577,8,0.117534
577,9,0.349604
577,10,0.073232
577,11,0.317664
577,13,0.047408
577,14,0.055279
577,15,0.103136
577,16,0.032350
577,18,0.014886
577,20,0.129221
577,22,0.015541
577,24,0.122962
577,25,0.065378
577,27,0.501095
577,28,0.022969
577,29,0.048158
577,30,0.122063
577,33,0.013802
577,38,0.044888
579,3,0.180644
579,5,0.033384
579,6,0.053319
579,8,0.110128
579,9,0.076865
579,12,0.049828
579,14,0.034856
579,15,0.330158
579,16,0.279707
580,8,0.280136
580,9,0.077408
580,20,0.041816
580,27,0.026266
580,28,0.073103
580,34,0.703352
580,36,1.199779
582,4,0.043081
582,5,0.022347
582,14,0.019736
582,20,0.049406
582,21,0.047304
582,29,0.074672
582,30,0.049242
583,6,0.059713
583,10,0.045177
583,11,0.007603
583,13,0.042929
583,30,0.013140
585,4,0.122867
585,5,0.079391
585,6,0.060230
585,9,0.040994
585,10,0.046383
585,15,0.059310
585,17,0.045644
585,23,0.081040
585,27,0.043353
585,28,0.269864
585,29,0.523022
585,38,0.026046
586,4,0.011714
586,13,0.017975
586,14,0.017311
586,15,0.033332
586,16,0.012005
586,19,0.013913
586,21,0.012523
586,22,0.012778
586,23,0.051167
586,24,0.081474
586,26,0.027789
586,27,0.076588
586,29,0.092804
586,31,0.407402
586,33,0.070760
586,34,0.510008
586,35,0.046096
586,36,0.409101
586,37,0.194287
587,4,0.089245
587,10,0.050375
587,25,0.068359
587,37,0.018897
587,38,0.056487
588,9,0.021099
588,10,0.055524
588,12,0.348680
588,13,0.009366
588,15,0.030167
588,17,0.012114
588,19,0.041028
588,37,0.072971
589,3,0.113348
589,4,0.438407
589,5,0.035429
589,6,0.050480
589,9,0.086791
589,10,0.129245
589,13,0.117015
589,16,0.015418
589,19,0.356830
589,20,0.045352
589,21,0.088689
589,22,0.282000
589,24,0.071531
589,30,0.032143
589,34,0.084008
589,35,0.057421
589,37,0.096972
589,38,0.048019
593,9,0.008789
593,10,0.335927
593,11,0.009537
593,12,0.062879
593,13,0.048782
593,15,0.006788
593,16,0.006662
593,17,0.094896
593,18,0.067811
593,19,0.448434
593,20,0.496795
593,33,0.049807
593,34,0.275692
593,35,0.068538
593,36,0.018450
593,37,0.782245
593,38,0.053685
594,5,0.396149
594,6,1.028778
594,8,0.778517
594,20,0.612906
594,21,0.372239
594,23,0.081819
594,24,0.048362
594,26,0.110044
594,27,0.304621
594,28,1.435324
594,29,0.445347
594,30,0.360876
594,31,0.076766
594,32,0.667459
594,33,0.138687
594,35,0.465399
594,36,0.175395
594,37,0.235091
594,38,0.197476
595,5,0.122345
595,13,0.036512
595,17,0.033549
595,33,0.117690
595,38,0.052795
596,18,0.468598
596,19,0.709543
596,20,0.088772
596,21,0.055246
596,24,0.516868
596,26,0.242576
596,27,0.125360
596,29,0.925287
596,30,0.042792
596,31,0.261723
596,35,0.485723
596,36,0.034305
596,37,0.854376
596,38,0.305481
602,5,0.200503
602,6,0.016253
602,8,0.073482
602,16,0.065235
602,20,0.080518
602,21,0.038654
602,22,0.024260
602,25,0.018559
602,29,0.074085
602,36,0.054508
602,37,0.032429
603,6,0.070997
603,8,0.023132
603,9,0.015854
603,10,0.185384
603,11,0.683418
603,16,0.129122
603,17,0.029176
603,18,0.078718
603,19,0.859593
603,20,0.023360
603,21,0.013792
603,22,0.640733
603,25,0.094656
603,27,0.177009
603,29,0.435876
603,31,0.029750
603,32,0.446535
603,33,0.061404
603,34,0.066150
603,35,0.064023
603,37,0.417472
603,38,0.010261
608,6,0.469002
609,6,0.294545
609,9,0.147379
609,10,0.552619
609,11,0.130152
609,12,0.105640
609,13,0.101769
609,17,0.356989
609,18,0.317877
609,20,0.090611
609,21,0.028218
609,22,0.055018
609,26,0.040992
609,27,0.021742
609,29,0.189616
609,30,0.467957
609,31,0.828588
609,33,0.015803
609,34,0.512077
609,35,0.146868
609,36,0.656893
609,37,0.227308
610,9,0.035543
610,10,0.044674
610,14,0.110673
610,15,0.366583
610,16,0.019537
610,22,0.127010
610,23,0.111975
610,27,0.014233
610,35,0.135232
611,21,0.015910
611,23,0.015700
611,24,0.041122
611,27,0.021950
611,29,0.101613
611,30,0.015941
611,32,0.012613
611,33,0.091242
611,34,0.015653
611,35,0.023794
611,37,0.013820
611,38,0.085170
612,9,0.050491
612,10,0.116018
612,15,0.021200
612,17,0.009810
612,26,0.092550
612,27,0.041968
612,30,0.031633
612,31,0.051142
612,33,0.165233
612,35,0.025427
612,38,0.387691
614,11,0.027946
614,12,0.486469
614,13,0.518049
614,14,0.667482
614,16,0.036137
614,17,0.181713
614,18,0.055402
614,19,0.174132
614,21,0.058389
614,22,0.037200
614,23,0.073826
614,24,0.054967
