element,GW,expected_goals
372,28,0.100111
372,29,0.120255
372,30,0.222841
372,31,0.153752
372,32,0.135152
372,33,0.045723
372,34,0.553916
372,35,0.103258
372,36,0.241621
375,8,0.329259
375,9,0.513462
375,11,0.094718
375,15,0.516593
375,17,0.085753
375,19,0.249307
375,20,0.263500
375,21,0.136893
375,24,0.082605
375,25,0.163844
375,28,0.134335
375,29,0.548810
375,30,0.092559
375,32,0.232794
375,33,0.076065
375,34,0.391163
375,36,1.139583
375,38,0.403326
377,2,0.050017
377,18,0.059088
377,19,0.060327
377,20,0.438595
377,24,0.071583
377,27,0.395076
377,30,0.640687
377,34,0.029252
377,36,0.419425
377,37,0.014244
378,1,0.027831
378,4,0.045750
378,5,0.022220
378,7,0.013227
378,13,0.033665
378,16,0.032536
378,17,0.057670
378,19,0.087504
378,20,0.059362
378,24,0.066345
378,33,0.023098
378,34,0.086514
378,36,0.136953
380,3,0.319300
380,5,0.554489
380,6,0.155820
380,8,0.014967
380,15,0.061515
380,16,0.023223
380,17,0.145690
380,18,0.050369
380,20,0.107949
380,23,0.019273
380,24,0.116039
381,2,0.117205
382,1,0.433585
382,2,0.041370
382,14,0.012665
382,30,0.040509
382,31,0.089209
382,32,0.024530
382,33,0.593059
382,34,0.141517
382,35,0.436419
382,36,0.053732
382,37,0.175080
382,38,0.692022
385,4,0.241728
385,7,0.193861
385,8,0.125122
385,10,0.253623
385,12,0.413867
385,13,0.535181
385,15,0.040443
385,25,0.242880
385,26,0.106382
385,30,0.434319
385,31,0.388446
385,32,0.121829
385,33,1.539312
386,6,0.097449
386,13,0.135174
386,14,0.110801
386,15,0.278320
386,16,0.058287
386,17,0.052519
386,18,0.289364
386,19,0.056928
386,20,0.027103
386,21,0.153033
386,23,0.136967
386,24,0.121646
386,28,0.043232
386,30,0.315002
386,31,0.060791
386,32,0.018701
386,33,0.016413
386,35,0.276466
387,34,0.029181
388,6,0.018223
388,7,0.025636
388,8,0.054535
388,12,0.076314
388,13,0.350239
388,14,0.038596
388,18,0.100937
388,19,0.284683
388,20,0.034405
388,22,0.025604
388,26,0.067192
388,34,0.131040
388,35,0.050006
389,1,0.088565
389,3,0.944162
389,4,1.153435
389,5,0.048780
389,6,0.112065
389,9,0.111504
389,11,0.046521
389,12,0.027249
389,13,0.805488
389,17,0.021002
389,21,0.051958
389,22,0.133246
389,25,0.293189
389,26,0.338282
389,27,0.049464
389,28,0.148703
389,31,0.175681
389,32,0.303773
391,7,0.158229
391,9,0.118601
391,15,0.062110
391,23,0.109941
392,2,0.114179
392,3,0.374579
392,4,0.456234
392,5,0.464656
392,6,0.158033
392,8,0.034891
392,9,0.076150
392,11,0.217694
392,15,0.193792
392,16,0.203174
392,17,0.028161
392,18,0.132411
392,20,0.087530
392,26,0.083129
392,28,0.338075
392,30,0.351587
392,31,1.447557
392,32,1.429074
392,33,0.054744
392,34,0.159580
392,35,0.135306
392,36,0.396741
392,37,0.163723
392,38,0.055373
393,20,0.056965
393,37,0.127923
393,38,0.555694
394,2,0.108053
394,4,0.014359
394,5,0.044408
394,7,0.161800
394,8,0.043742
394,9,0.019584
394,10,0.100705
394,11,0.062144
394,14,0.109889
394,15,0.085075
394,16,0.755474
394,17,0.094520
394,18,0.188278
394,21,0.106994
394,22,0.045907
394,24,0.060327
394,25,0.010029
394,26,0.089175
394,28,0.521752
394,32,0.388227
394,33,0.061497
394,34,0.651064
394,35,0.059127
394,36,0.177728
394,37,0.363445
394,38,0.049859
395,2,0.413376
395,4,0.030749
395,6,0.056912
395,7,0.056400
395,9,0.060248
395,11,0.063348
395,16,0.071887
395,20,0.012382
395,21,0.222743
395,23,0.247810
395,24,0.046821
395,31,0.019098
395,32,0.052071
395,33,0.036597
395,34,0.814851
395,36,0.068011
395,37,0.120852
397,6,0.023391
398,2,0.496950
398,4,0.348755
398,5,0.228557
398,6,0.707883
398,7,0.818771
398,8,0.513260
398,11,0.105069
398,12,0.530045
398,14,0.657419
398,15,0.071144
398,16,0.178703
398,17,0.909349
398,18,0.085578
398,19,0.297454
398,20,0.788305
398,21,0.719642
398,22,0.173299
398,23,0.067201
398,24,0.063255
398,26,0.526861
398,27,0.044875
398,32,0.085863
398,34,0.097942
398,35,0.023470
398,38,0.013052
399,12,0.123815
399,14,0.034846
399,16,0.118921
399,19,0.129218
399,21,0.068056
399,23,0.023980
401,2,0.248828
401,3,0.831242
401,4,0.051844
401,5,0.044442
401,8,0.642549
401,9,1.173692
401,10,0.379109
401,11,1.026175
401,12,0.530599
401,14,0.103555
401,15,0.365213
401,16,1.413678
401,17,1.629961
401,18,0.866673
401,19,0.832782
401,20,1.116445
401,21,0.523915
401,22,0.051111
401,23,1.216006
401,24,0.043418
401,25,0.048425
401,26,0.911702
401,28,0.557534
401,30,1.088251
401,31,0.219728
401,32,2.005317
401,33,0.051689
401,34,1.612949
401,35,0.818112
401,36,0.289690
401,38,0.097234
402,3,0.122734
402,4,0.105191
402,5,0.036123
402,7,0.063411
402,8,0.065520
402,14,0.182021
402,15,0.542990
402,16,0.660692
402,17,0.191395
402,18,0.550175
402,21,0.078405
402,22,0.012117
402,23,0.067933
402,24,0.373251
402,26,1.338522
402,28,0.064858
402,30,0.170789
402,31,1.277268
402,32,0.052564
402,34,0.080502
402,35,0.052065
402,36,0.041057
403,1,0.368827
403,2,0.299147
403,5,0.103327
403,6,0.115836
403,7,0.225781
403,8,0.455533
403,10,0.106863
403,11,0.148855
403,13,0.019520
403,14,0.087025
403,16,0.120090
403,18,0.329190
403,19,0.277833
403,20,0.047213
403,21,0.194299
403,22,0.145995
403,23,0.489116
403,28,0.019512
403,30,0.169611
403,31,0.170114
403,32,0.028925
403,33,0.049222
404,3,0.121536
404,12,0.072832
404,24,0.057793
405,3,0.025751
409,16,0.021485
409,23,0.017707
409,24,0.078104
409,31,0.029792
409,33,0.054222
409,37,0.100928
410,6,0.090254
410,10,0.059826
410,11,0.080237
410,12,0.039601
410,15,0.108167
411,25,0.087751
411,26,0.101922
415,1,0.034315
415,4,0.056599
415,5,0.062097
415,6,0.064587
415,8,0.049502
415,9,0.127264
415,10,0.032082
415,11,0.013587
415,12,0.018912
415,14,0.179922
415,18,0.157234
415,19,0.039299
415,22,0.063800
415,23,0.249790
415,24,0.410066
415,26,0.093462
415,30,0.013482
415,31,0.023348
415,32,0.287892
415,33,0.350714
415,34,0.016667
415,35,0.227152
415,37,1.152093
415,38,0.185280
417,4,0.219066
417,5,0.038007
417,7,0.180745
417,9,0.048737
417,14,0.059445
417,15,0.395275
417,16,0.149423
417,17,0.023619
417,18,0.373871
417,19,0.508831
417,20,0.166902
417,21,0.069878
417,22,0.092000
417,23,0.353205
417,24,0.008217
417,30,0.042682
417,31,0.064449
417,32,0.335600
417,33,0.013021
417,34,0.122497
417,35,0.060369
417,36,0.580144
417,37,0.018502
417,38,0.017187
418,6,0.055888
418,28,0.016257
418,31,0.030448
418,38,0.044233
420,2,0.079824
420,4,0.101095
420,10,0.120945
420,11,0.071223
420,12,0.106690
420,17,0.130463
420,20,0.031827
420,22,0.215856
420,23,0.024659
420,30,0.101124
420,33,0.512337
420,34,0.213990
420,35,0.108123
420,37,0.058241
421,26,0.101072
421,27,0.381825
421,30,0.170362
421,35,0.044929
422,1,0.015819
422,3,0.007639
422,7,0.024669
422,10,0.057438
422,17,0.111813
422,18,0.145743
422,26,0.008346
422,29,0.023732
422,35,0.009969
422,38,0.023435
423,2,0.049551
423,3,0.073442
423,6,0.015841
423,7,0.119037
423,8,0.376851
423,9,0.253172
423,14,0.042088
423,15,0.028142
423,16,0.115928
423,18,0.033373
423,20,0.174987
423,22,0.019166
423,23,0.009554
423,25,0.008511
423,26,0.126134
423,29,0.048781
423,31,0.251118
423,33,0.023933
423,34,0.031570
423,35,0.069456
423,36,0.019841
423,38,0.183419
424,1,0.100584
424,6,0.107206
424,9,0.230906
424,10,0.084367
424,18,0.070990
424,19,0.254350
424,20,1.093341
424,24,0.170873
424,30,0.136728
425,1,0.077144
431,2,0.057488
431,6,0.029523
431,8,0.080990
431,9,0.459533
431,10,0.089248
431,11,0.099058
431,12,0.084638
431,16,0.543443
431,20,0.024608
431,22,0.016972
431,27,0.017796
431,28,0.046727
431,31,0.098958
431,32,0.024578
431,36,0.103858
431,37,0.014449
432,1,0.015341
432,2,0.209159
432,3,0.026844
432,4,0.175601
432,6,0.057153
432,9,0.048575
432,11,0.243739
432,14,0.131560
432,16,0.483884
432,17,0.184675
432,18,0.663818
432,19,0.411469
432,21,0.056101
432,22,0.391973
432,23,0.204017
432,24,0.425745
432,25,0.096889
432,26,0.602882
432,29,0.207677
432,30,0.114238
432,31,0.108839
432,34,0.084873
432,35,0.172192
432,36,0.035999
432,37,0.281410
432,38,0.073592
433,1,0.082491
433,2,0.607359
433,3,0.117835
433,4,0.025255
433,5,0.083483
433,7,0.102332
433,10,0.147557
433,11,0.107418
433,13,0.099626
433,14,0.068720
433,15,0.079780
433,16,0.078486
433,18,0.096721
433,19,0.190406
433,20,0.132728
433,22,0.889673
433,23,0.373063
433,24,0.125685
433,26,0.235160
433,28,0.144755
433,30,0.052150
433,31,0.138296
433,32,0.080948
433,33,0.147890
433,34,0.074005
433,36,0.577017
433,37,0.851610
434,1,0.107432
434,2,0.044801
434,3,0.172594
434,4,0.049868
434,5,0.064284
434,6,0.076226
434,8,0.081532
434,9,0.094428
434,10,0.250354
434,12,0.030289
434,13,0.143509
434,16,0.071872
434,17,0.125230
434,18,0.052874
434,20,0.367449
434,21,0.100341
434,22,0.043457
434,25,0.041996
434,26,0.034481
434,27,0.052305
434,28,0.127441
434,31,0.098712
434,32,0.104197
436,7,0.048746
436,8,0.020457
436,9,0.164657
436,10,0.056656
436,11,0.489773
436,12,0.035024
436,13,0.414970
436,14,0.008696
436,15,0.121108
436,16,0.049474
436,20,0.023316
436,21,0.027286
436,23,0.009459
436,26,0.077484
436,31,0.012739
436,34,0.119810
436,35,0.076448
436,38,0.057149
437,1,0.068761
437,2,0.419395
437,3,0.103622
437,7,0.315391
437,13,0.030595
437,15,0.015334
437,16,0.089616
437,17,0.019679
437,18,0.095642
437,19,0.349457
437,22,0.037529
437,23,0.022423
437,24,0.652156
437,25,0.086522
437,27,0.082468
437,29,0.086006
437,30,0.057754
437,31,0.127808
437,32,0.014632
437,34,0.018329
437,35,0.101030
442,2,0.015220
444,1,0.021018
447,1,0.518206
447,2,0.477033
447,3,0.768318
447,4,0.297538
447,5,0.707883
447,7,0.416491
447,8,0.825693
447,9,0.495508
447,10,0.525415
447,13,0.707883
447,14,0.316478
447,15,0.183021
447,16,0.099347
447,17,0.434985
447,19,0.450632
447,20,0.539028
447,21,0.308425
447,22,0.915760
447,24,2.110743
447,25,0.074541
447,26,0.013497
447,27,0.268507
447,28,0.147447
447,29,0.128450
447,33,0.346818
447,34,0.092394
447,35,0.163631
447,36,0.901745
447,37,0.248428
447,38,1.060010
449,1,0.188058
449,2,0.021299
449,6,0.020805
449,7,0.277195
449,8,0.282017
449,9,0.582565
449,10,0.092548
449,11,0.108528
449,12,0.103100
449,13,0.135558
449,16,0.062572
449,23,0.010005
449,26,0.604569
449,27,0.051929
449,30,0.052545
449,31,0.021906
449,34,0.015604
449,36,0.032077
450,1,0.036589
450,25,0.221651
450,27,0.167556
450,28,0.085058
450,29,0.112968
450,30,0.407039
450,32,0.056346
450,34,0.025478
450,36,0.154772
450,38,0.276520
451,1,0.030455
452,1,0.035678
452,3,0.565206
452,6,0.019701
452,7,0.071668
452,8,0.518410
452,10,0.029428
452,14,1.009066
452,21,0.055444
452,24,0.209442
452,29,0.149374
452,31,0.057801
453,1,0.648444
453,2,0.028104
453,3,0.019898
453,9,0.081949
453,10,0.171893
453,11,0.040634
453,12,1.240049
453,13,0.209107
453,16,0.794776
453,17,0.150633
453,18,0.028062
453,19,0.124876
453,21,0.049791
453,23,0.069887
455,11,0.007305
455,22,0.526504
455,23,0.342451
455,24,0.081864
456,27,0.248541
457,19,0.035200
457,23,0.015540
457,24,0.032483
457,25,0.018475
461,5,0.087397
461,6,0.369143
461,7,0.506192
461,8,0.117948
461,10,0.150895
461,11,0.374050
461,16,0.008947
461,19,0.029780
461,20,0.023415
461,21,0.037673
461,22,0.039633
461,23,0.124546
461,28,0.079531
461,29,0.031504
461,32,0.017119
461,35,0.043738
462,8,0.049109
462,20,0.015488
462,21,0.327533
462,24,0.037597
462,25,0.323936
462,26,0.031361
462,28,0.016870
462,31,0.132104
462,32,0.078599
462,33,0.146929
462,34,0.107095
462,35,0.016159
462,36,0.029722
462,38,0.139249
463,3,0.063897
463,5,0.044422
463,6,0.033334
467,8,0.064067
467,13,0.037442
467,15,0.040027
467,27,0.102289
467,33,0.062094
467,35,0.007288
470,8,0.016448
470,9,0.044445
470,18,1.401644
470,19,0.012436
470,20,0.049902
470,22,0.422510
470,24,0.716399
470,25,0.077265
470,27,0.423135
470,29,0.595655
470,30,0.358952
470,32,0.014850
470,33,0.072341
470,35,0.338654
471,1,0.240193
471,28,0.274080
471,32,0.021670
471,37,0.105448
472,3,0.126154
472,12,0.065581
472,33,0.038595
472,34,0.397212
473,5,0.069422
473,6,0.051271
473,34,0.071683
473,35,0.060541
473,37,0.315939
473,38,0.250186
474,2,0.019952
474,3,0.098593
474,4,0.031758
474,11,0.030319
474,16,0.018490
474,17,0.021992
474,18,0.033029
474,25,0.014008
474,26,0.038474
474,29,0.067644
474,31,0.031070
474,38,0.012804
476,1,0.066804
476,2,0.151848
476,3,0.107135
476,7,0.028067
476,10,0.042525
476,16,0.062949
476,18,0.042794
476,20,0.090514
476,22,0.021438
476,23,0.019544
476,30,0.092746
476,33,0.110795
476,34,0.243025
477,16,0.259011
477,18,0.014208
480,1,0.173149
480,5,0.028072
480,9,0.014761
480,10,0.044413
480,11,0.219879
480,19,0.352683
480,23,0.032848
480,25,0.036730
480,26,0.075298
480,27,0.116625
480,29,0.115367
481,1,0.078725
481,6,0.049544
481,22,0.018788
481,24,0.056748
481,25,0.101692
481,26,0.034288
481,28,0.013393
481,29,0.031336
481,30,0.090399
481,31,0.091665
482,2,0.052808
482,8,0.085345
482,12,0.027235
482,14,0.016564
482,19,0.033647
482,24,0.057101
482,25,0.031779
482,28,0.080433
482,32,0.014155
482,35,0.014834
484,23,0.110952
484,25,0.088082
484,29,0.011389
484,32,0.114396
484,33,0.011326
486,3,0.033761
486,13,0.025112
486,19,0.093494
486,23,0.012484
489,14,0.027384
491,1,0.065898
491,2,0.290651
491,3,0.424701
491,4,0.246817
491,5,0.632105
491,6,0.918516
491,7,0.482361
491,8,0.460036
491,9,0.194903
491,10,0.545686
491,11,0.656798
491,12,1.351060
491,13,0.367619
491,16,0.491609
491,17,0.105059
491,18,0.571997
491,19,0.109569
491,20,0.125922
491,21,0.030858
491,26,1.008276
491,27,0.115553
491,31,0.677517
491,32,0.081204
491,38,0.426458
492,3,0.112917
492,4,0.165286
492,5,0.404931
492,6,0.631425
492,7,0.068880
492,8,0.196531
492,9,0.328654
492,12,0.119834
492,14,0.127690
492,15,0.092634
492,16,0.740971
492,17,0.362604
492,18,0.017215
492,19,0.232789
492,20,0.047238
492,21,0.304247
492,22,0.027583
492,23,0.204921
492,24,0.249993
492,25,0.294586
492,26,0.070792
492,33,0.251004
492,34,0.022019
492,36,0.061887
494,1,0.061994
494,2,0.554568
494,3,0.059038
494,5,0.578450
494,6,0.507410
494,7,0.191267
494,9,0.281317
494,10,0.098238
494,12,1.037716
494,13,0.173710
494,14,0.093869
494,15,0.081128
494,16,0.692400
494,17,0.048746
494,18,0.062011
494,19,0.056520
494,20,0.021644
494,21,0.082085
494,22,0.068283
494,25,0.607677
494,28,0.022439
494,30,0.056700
494,32,0.043808
495,1,0.126441
495,2,0.019859
495,3,0.188308
495,5,0.023067
495,6,0.111189
495,7,0.018812
495,8,0.144942
495,9,0.031256
495,10,0.074980
495,12,0.418408
495,13,0.045242
495,14,0.037120
495,15,0.068450
495,20,0.041213
495,21,0.049025
495,23,0.191453
495,24,0.016505
495,31,0.019940
495,33,0.019468
495,36,0.062970
496,20,0.065904
496,37,0.057128
497,1,0.301426
497,22,0.641844
497,23,0.548813
497,24,0.099322
497,32,0.678296
497,33,1.587109
497,35,0.144862
498,1,0.095863
498,2,0.745855
498,4,0.044438
498,5,0.026331
498,6,0.061899
498,7,0.099032
498,9,0.014375
498,11,0.030974
498,28,0.049730
498,31,0.499933
498,32,0.049486
498,33,0.053858
499,1,0.017973
499,3,0.041025
499,4,0.033463
499,6,0.473664
499,10,0.050151
499,15,0.507722
499,16,0.840829
499,17,0.040419
499,18,0.042424
499,19,0.324135
499,20,0.035728
499,23,0.019078
499,24,0.306512
499,27,0.304451
499,28,0.096085
499,30,0.020609
499,32,0.016643
499,33,0.072017
499,34,0.010074
499,35,0.010951
499,36,0.450480
500,29,0.250625
501,3,0.027169
501,16,0.037528
501,22,0.051846
501,34,0.009594
501,38,0.099976
503,1,0.024301
503,2,0.693729
503,3,0.069497
503,4,0.024810
503,5,0.037404
503,8,0.302011
503,11,0.151503
503,12,0.023550
503,13,0.328411
503,14,0.015533
503,15,1.141530
503,16,0.761530
503,17,0.031656
503,18,0.142066
503,19,0.775178
503,21,0.057864
503,22,0.425822
503,23,0.025739
503,24,0.078271
503,25,0.162117
503,26,0.237770
503,27,0.083069
503,28,0.745232
503,29,0.060333
503,30,0.664118
503,31,0.126519
503,36,0.113810
503,37,0.049854
504,16,0.049348
504,18,0.015074
504,22,0.022696
504,24,0.015921
504,25,0.010457
504,26,0.091102
504,30,0.047750
504,31,0.086187
504,33,0.041693
504,34,0.007598
505,5,0.063235
505,6,0.152667
505,7,0.053469
505,8,0.055853
506,4,0.015542
506,6,0.139077
506,9,0.063408
506,15,0.108178
506,30,0.390826
509,6,0.583310
509,7,0.102793
509,8,0.025706
509,11,0.130044
509,14,0.044644
511,2,0.021262
511,5,0.021345
511,8,0.042380
511,14,0.029766
511,16,0.011717
511,17,0.053488
511,22,0.037442
511,23,0.047705
511,38,0.031842
512,1,0.154693
512,2,0.502985
512,3,0.082611
512,4,0.024065
512,5,0.083153
512,6,0.124944
512,7,0.903350
512,9,0.041447
512,10,0.054036
512,11,0.492557
512,13,0.073408
512,14,0.246590
514,2,0.107540
514,3,0.075165
514,4,0.313435
514,5,0.112664
514,6,0.130945
514,7,0.538896
514,8,0.026390
514,9,0.830207
514,10,0.017576
514,11,0.142159
514,12,0.184580
514,13,0.029964
514,14,0.243929
514,15,0.416381
514,16,0.233919
514,17,0.454880
514,18,0.903653
514,19,0.031436
514,24,0.425627
514,26,0.735066
514,27,0.100665
514,28,0.170755
514,29,0.225684
514,30,0.140056
514,31,0.321658
514,32,0.305421
514,33,0.208208
514,34,0.084844
514,35,0.863007
514,36,0.439755
514,37,0.154127
514,38,0.160328
515,6,0.069865
516,2,0.027744
516,16,0.091963
516,20,0.018582
516,36,0.081218
516,37,0.081459
517,7,0.037052
517,24,0.041278
517,37,0.062005
518,1,0.067435
518,3,0.022017
518,5,0.019621
518,7,0.018115
518,8,0.500472
518,12,0.064613
518,13,0.073052
518,18,0.012666
518,22,0.037212
518,33,0.016357
520,1,0.071251
520,6,0.030430
520,8,0.006642
520,9,0.688253
520,11,0.030269
520,13,0.119908
520,18,0.056560
520,23,0.385692
520,24,0.070278
520,25,0.010518
520,30,0.377764
520,33,0.135051
523,1,0.372307
523,4,0.105008
523,9,0.093163
523,11,0.185596
523,12,0.185536
523,13,0.457394
523,14,0.158456
523,22,0.042014
523,23,0.035518
523,24,0.007114
524,2,0.079091
524,3,0.458555
524,9,0.522527
524,14,0.144277
524,15,0.095073
524,16,0.147707
524,27,0.025966
524,35,0.009518
524,36,0.112055
525,1,0.082875
525,2,0.136762
525,3,0.154929
525,4,0.050927
525,5,0.157059
525,6,0.156230
525,7,1.603695
525,8,0.668735
525,14,0.138401
525,15,0.078514
525,16,0.095788
525,17,0.331481
525,18,0.192045
525,19,0.085249
525,20,0.506088
525,22,0.041587
525,23,0.030650
525,24,0.515600
525,25,0.210848
525,27,0.564768
525,28,0.092727
525,32,0.145660
525,33,0.179058
525,34,0.145573
525,35,0.023578
525,36,0.143513
525,37,0.086709
525,38,0.097569
526,19,0.018589
526,31,0.103816
526,33,0.103455
526,37,0.114262
527,1,0.707883
527,2,0.104821
527,4,0.015247
527,5,0.096290
527,6,0.009634
527,7,0.898104
527,9,0.034823
527,10,0.051443
527,11,0.011894
527,12,0.092890
527,13,0.058899
527,14,0.096075
527,15,0.010757
527,16,0.820562
527,17,0.097659
527,19,0.064342
527,20,0.116558
527,21,0.342422
527,22,0.044377
527,23,0.626134
527,25,0.093411
527,29,0.115628
527,30,0.052719
527,31,0.025521
527,33,0.099915
527,34,0.016319
527,37,0.070451
528,1,0.013269
528,4,0.058415
528,5,0.094672
528,6,0.015979
528,14,0.202105
528,15,0.150624
528,16,0.101620
528,24,0.030249
528,25,0.017772
528,27,0.521318
528,32,0.206327
528,34,0.132634
530,1,1.691734
530,2,0.201236
530,3,0.059227
530,4,0.067827
530,5,0.045857
530,6,0.115659
530,7,0.228329
530,9,0.046360
530,12,0.175676
530,13,0.045011
530,14,0.225389
530,15,0.118334
530,16,0.065728
530,17,0.109745
530,20,0.351524
530,21,0.483659
530,23,0.094570
530,25,0.055099
530,26,0.152694
530,27,0.562608
530,28,0.486050
530,29,0.092411
530,30,0.409370
530,31,0.026236
530,34,0.617615
530,35,0.020772
530,36,0.848804
530,37,0.026597
530,38,0.079864
531,6,0.014106
531,7,0.041300
531,25,0.042116
531,30,0.024540
531,32,0.076269
531,33,0.065137
531,34,0.026411
531,35,0.058414
531,36,0.432753
531,38,0.422539
533,1,0.011701
533,2,0.022449
533,3,0.762972
533,5,0.189661
533,6,0.456059
533,7,0.049642
533,9,0.110248
533,10,0.099825
533,11,0.141834
533,13,0.037284
533,15,0.036549
533,16,0.043650
533,18,0.040212
533,19,0.059772
533,23,0.022303
533,26,0.083635
533,27,0.056871
533,28,0.067147
533,29,0.077914
533,31,0.277350
533,32,0.051516
533,34,0.160484
533,35,0.409931
533,36,0.032888
533,38,0.057692
535,1,0.061855
535,3,0.061309
535,4,0.086852
535,6,0.028674
535,11,0.008330
535,15,0.083858
535,16,0.347976
535,20,0.066562
535,21,0.041284
535,24,0.294495
535,26,0.280934
535,27,0.104501
535,28,0.020826
535,30,0.019109
535,31,0.055569
535,36,0.053565
535,37,0.052622
541,1,0.040047
541,2,1.205245
541,3,0.149318
541,4,0.245539
541,5,0.023213
541,6,0.045473
541,7,0.253387
541,8,0.015237
541,9,0.347178
541,10,0.088523
541,11,0.073230
541,12,0.585792
541,13,0.095102
541,14,0.057816
541,15,0.034627
541,16,0.353910
541,17,0.145037
541,18,0.038819
541,19,0.083123
541,21,0.257850
541,22,0.190344
541,23,0.145844
541,24,0.658206
541,25,0.314146
541,26,0.496991
541,27,0.282905
541,32,0.408286
541,33,0.026470
541,34,0.573387
541,35,0.113700
541,36,0.046840
541,37,0.155050
541,38,0.304376
542,5,0.042226
542,7,0.060401
542,9,0.247942
542,19,0.027789
543,1,0.079133
543,15,0.563263
543,19,0.054614
543,22,0.646199
543,27,0.071602
543,31,0.051486
544,3,0.029908
544,9,0.081844
544,10,0.013701
544,15,0.082987
544,16,0.031296
544,21,0.018672
544,25,0.078674
548,7,0.017249
548,10,0.048968
548,12,0.333894
548,13,0.011879
548,14,0.012970
548,15,0.103321
548,17,0.066913
548,18,0.018500
548,19,0.013276
548,20,0.062542
548,21,0.336937
548,22,0.023607
548,24,0.957361
548,34,0.074923
548,36,0.440863
548,37,0.157470
548,38,0.416108
550,18,0.597344
550,19,0.032558
550,20,0.088690
550,23,0.024517
553,2,0.014877
553,3,0.022355
553,4,0.033353
553,7,0.018011
553,9,0.056703
553,10,0.310839
553,11,0.074418
553,12,0.207204
553,13,0.037538
553,14,0.017902
553,15,0.332762
553,17,0.542379
553,25,0.213079
553,27,0.182780
553,28,0.034458
553,29,0.104624
553,30,0.024966
553,31,0.127282
553,32,0.070742
553,34,0.116460
553,38,0.128242
557,2,0.052313
557,4,0.651588
557,5,0.108391
557,7,0.091950
557,10,0.016368
557,11,0.014083
557,15,0.112450
557,16,0.061483
558,2,0.383307
558,4,0.050076
559,4,0.011281
559,6,0.011807
559,7,0.032622
559,8,0.387223
559,9,0.041683
559,13,0.005714
559,15,0.029047
559,18,0.016256
559,21,0.021091
559,25,0.013034
559,26,0.160853
559,31,0.038090
559,32,0.038618
559,33,0.020432
559,35,0.056605
559,38,0.040734
560,1,0.046900
560,6,0.067805
560,8,0.015476
560,9,0.232961
560,10,0.051212
560,11,0.078995
560,13,0.036796
560,15,0.060971
560,17,0.066854
560,18,0.060362
560,19,0.024816
560,20,0.336162
560,24,0.338201
560,25,0.294539
560,26,0.368127
560,27,0.096178
560,28,0.062586
560,29,0.070433
560,30,0.071019
560,31,0.160322
560,32,0.119867
560,33,0.259313
560,35,0.181120
560,36,0.198325
560,37,0.042772
560,38,0.769345
561,26,0.047827
562,1,0.041749
563,1,0.031833
563,2,0.013223
563,17,0.278147
563,20,0.050957
563,34,0.172682
563,37,0.085931
564,9,0.082082
564,17,0.023356
564,19,0.018155
564,20,0.181823
565,1,0.038253
565,2,0.005960
565,10,0.332457
565,11,0.495596
565,21,0.341002
565,23,0.272922
565,25,0.068126
565,26,0.029906
565,28,0.063100
565,31,0.049656
565,32,0.144527
565,33,0.070342
565,34,0.113120
566,1,0.230953
566,2,0.551447
566,4,0.288119
566,5,0.080761
566,6,0.051503
566,7,0.103365
566,8,0.305467
566,9,0.089721
566,10,0.624896
566,11,0.042104
566,12,0.118402
566,13,0.583968
566,14,0.699690
566,16,0.326859
566,18,0.057499
566,19,0.274177
566,20,1.376280
566,21,0.354283
566,22,0.132396
566,26,0.072091
566,28,0.060006
566,29,0.320326
566,30,0.137660
566,31,1.062615
566,32,1.255096
566,33,0.057423
566,34,1.169822
566,37,0.444406
567,7,0.010396
567,13,0.033923
567,26,0.113308
567,30,0.070334
567,31,0.680955
569,1,0.108870
569,7,0.088328
569,8,0.023387
569,11,0.293868
569,13,0.024421
569,15,0.017402
569,26,0.201113
569,27,0.634088
569,28,1.148358
569,31,0.059628
570,2,0.067463
570,3,0.020199
570,4,0.009533
570,7,0.041306
570,8,0.203462
570,9,0.010232
570,10,0.072255
570,11,0.008973
571,4,0.552530
571,5,0.038800
571,8,0.242717
571,9,0.057383
571,11,0.572020
571,12,0.052606
571,15,0.210638
571,18,0.238001
571,19,0.308320
571,20,0.089409
571,21,0.377074
571,24,0.093779
571,25,0.459785
571,26,0.055385
571,27,0.555152
571,28,0.049913
571,29,0.549822
571,30,0.198684
571,33,0.068917
571,36,0.108664
572,17,0.755723
572,19,0.108937
572,22,0.113679
572,24,0.068634
573,2,0.811539
573,6,0.071930
573,9,0.007834
573,10,0.779250
573,11,0.010722
573,12,0.048022
573,13,0.056274
573,14,0.112358
573,15,0.078632
573,16,0.532386
573,17,0.020966
573,18,0.064987
573,20,0.036744
573,23,0.177117
573,26,0.565899
573,29,0.424467
573,30,0.019547
573,37,0.350931
573,38,0.081563
576,5,0.019568
576,23,0.067466
576,24,0.013569
577,2,0.033799
577,5,0.478550
577,9,0.022750
577,10,0.095962
577,11,0.202808
577,12,0.050641
577,13,0.242304
577,19,0.073521
577,20,0.074218
577,21,0.069432
577,22,0.026573
577,24,0.395786
577,25,0.091721
577,28,0.019073
578,5,0.017108
578,6,0.493308
578,13,0.012090
578,19,0.014306
578,23,0.057682
578,26,0.069829
578,27,0.056200
579,27,0.305786
579,29,0.109334
579,30,0.510255
579,31,0.466774
579,32,0.631152
579,34,0.243177
579,36,0.041620
580,5,0.068009
580,11,0.117529
580,12,0.008692
580,14,0.376156
580,17,0.113056
580,19,0.100218
