element,GW,starts,understat_matches
507,2,1,1
508,2,0,1
508,3,0,1
508,4,0,1
508,5,1,1
508,6,1,1
508,9,1,1
508,11,1,1
508,12,1,1
508,13,1,1
509,1,0,1
509,10,0,1
509,12,1,1
509,13,1,1
509,14,1,1
509,15,0,1
510,1,1,1
510,2,1,1
510,3,1,1
510,4,1,1
510,5,1,1
510,6,1,1
510,8,1,1
510,9,0,1
510,10,1,1
512,1,1,1
512,2,0,1
512,3,1,1
512,4,1,1
512,5,0,1
512,6,1,1
512,8,0,1
512,9,1,1
512,10,1,1
512,11,1,1
512,12,1,1
512,13,1,1
512,14,1,1
512,15,0,1
513,1,0,1
513,6,1,1
513,8,1,1
513,9,1,1
513,13,1,1
513,14,1,1
513,15,1,1
514,1,1,1
514,2,1,1
514,3,1,1
514,4,1,1
514,5,1,1
514,6,1,1
514,9,1,1
514,10,1,1
514,11,1,1
514,12,1,1
514,15,1,1
515,1,0,1
515,3,0,1
515,4,0,1
515,5,1,1
515,6,1,1
515,14,0,1
515,15,1,1
516,1,1,1
516,2,1,1
516,3,1,1
516,4,1,1
516,5,1,1
516,6,1,1
516,8,1,1
516,12,1,1
516,13,1,1
516,14,1,1
516,15,1,1
519,1,1,1
519,2,1,1
519,3,1,1
519,4,1,1
519,5,1,1
519,6,1,1
519,9,1,1
519,10,1,1
519,12,0,1
519,13,1,1
519,14,1,1
519,15,1,1
520,1,1,1
520,2,1,1
520,3,1,1
520,5,1,1
520,6,1,1
520,10,1,1
520,11,0,1
520,12,1,1
521,2,0,1
522,4,0,1
522,11,0,1
522,12,0,1
523,1,1,1
523,2,1,1
523,3,1,1
523,4,1,1
523,5,0,1
523,10,1,1
523,11,1,1
523,12,0,1
524,1,1,1
524,2,1,1
524,3,1,1
524,4,1,1
524,5,1,1
524,8,0,1
524,9,1,1
524,10,0,1
524,14,0,1
524,15,0,1
525,9,1,1
526,1,1,1
526,2,1,1
526,3,1,1
526,4,1,1
526,5,1,1
526,6,1,1
526,8,1,1
526,9,1,1
526,10,1,1
526,11,1,1
526,12,1,1
526,14,1,1
526,15,1,1
527,1,1,1
527,2,1,1
527,3,1,1
527,4,1,1
527,6,1,1
527,8,0,1
527,9,1,1
527,11,0,1
527,12,1,1
527,13,1,1
527,14,1,1
527,15,0,1
528,2,0,1
528,3,1,1
528,4,0,1
528,6,0,1
528,8,0,1
528,9,1,1
528,10,0,1
528,11,0,1
528,14,0,1
529,1,0,1
529,2,0,1
529,3,0,1
529,4,1,1
529,8,0,1
529,9,1,1
529,10,1,1
529,11,1,1
529,12,1,1
529,13,1,1
529,14,1,1
529,15,1,1
530,2,0,1
530,3,0,1
530,4,0,1
531,1,0,1
531,4,0,1
532,2,0,1
532,3,0,1
532,4,0,1
532,6,0,1
532,9,1,1
532,15,0,1
533,1,1,1
533,2,1,1
533,3,1,1
533,4,1,1
533,5,1,1
533,6,1,1
533,9,1,1
533,10,1,1
533,11,1,1
533,12,1,1
533,13,1,1
533,14,1,1
533,15,1,1
534,1,1,1
534,2,1,1
534,3,0,1
534,4,1,1
534,5,1,1
534,6,0,1
534,8,0,1
534,9,1,1
534,10,0,1
534,11,1,1
534,12,0,1
534,13,0,1
534,14,0,1
534,15,1,1
535,1,1,1
535,2,1,1
535,3,1,1
535,4,1,1
535,5,1,1
535,6,1,1
535,8,1,1
535,9,1,1
535,10,1,1
535,11,1,1
535,12,1,1
535,13,1,1
535,14,1,1
535,15,1,1
536,1,0,1
536,2,1,1
536,3,1,1
536,9,0,1
536,11,0,1
536,12,1,1
536,13,0,1
538,2,0,1
538,6,0,1
538,8,1,1
538,9,1,1
538,10,1,1
538,11,1,1
538,12,1,1
538,13,1,1
538,14,1,1
538,15,0,1
541,1,0,1
544,4,0,1
545,4,1,1
545,5,0,1
545,6,1,1
545,8,0,1
545,9,0,1
545,10,0,1
545,11,1,1
546,12,0,1
546,15,0,1
547,6,1,1
549,2,0,1
549,4,1,1
549,9,0,1
549,11,0,1
549,12,1,1
549,13,0,1
552,4,0,1
552,5,0,1
552,6,0,1
552,9,0,1
552,10,0,1
552,12,0,1
552,15,0,1
554,14,0,1
556,1,0,1
558,11,0,1
558,12,1,1
558,13,1,1
558,14,1,1
558,15,1,1
559,1,0,1
559,4,0,1
562,1,0,1
564,4,0,1
566,10,0,1
566,11,0,1
566,12,0,1
567,15,0,1
568,1,0,1
568,8,0,1
568,9,0,1
568,10,0,1
568,13,0,1
569,1,0,1
569,15,1,1
570,10,0,1
570,11,0,1
570,12,0,1
570,13,0,1
570,14,0,1
570,15,0,1
573,2,0,1
573,5,0,1
573,10,0,1
574,5,1,1
574,6,1,1
574,8,1,1
574,9,1,1
574,10,1,1
574,11,1,1
574,12,1,1
574,13,1,1
575,2,0,1
575,3,0,1
575,6,0,1
575,8,0,1
575,9,1,1
576,2,0,1
576,3,1,1
576,4,1,1
576,8,1,1
576,9,1,1
576,10,1,1
576,11,1,1
576,12,1,1
576,13,1,1
576,14,1,1
576,15,1,1
577,2,0,1
577,3,0,1
577,4,1,1
577,5,1,1
577,6,1,1
577,8,1,1
577,9,1,1
577,10,1,1
577,11,1,1
577,12,1,1
577,13,1,1
577,14,1,1
577,15,1,1
579,2,0,1
579,3,1,1
579,4,1,1
579,5,1,1
579,6,0,1
579,8,1,1
579,9,1,1
579,10,1,1
579,12,0,1
579,14,0,1
579,15,1,1
580,4,0,1
580,5,0,1
580,6,0,1
580,8,0,1
580,9,1,1
580,10,0,1
580,13,0,1
580,14,0,1
580,15,0,1
582,4,0,1
582,5,1,1
582,8,1,1
582,9,0,1
582,10,1,1
582,11,1,1
582,12,1,1
582,13,1,1
582,14,1,1
582,15,1,1
583,3,0,1
583,4,0,1
583,5,1,1
583,6,1,1
583,9,1,1
583,10,1,1
583,11,1,1
583,12,0,1
583,13,1,1
583,14,1,1
583,15,1,1
584,4,0,1
585,4,0,1
585,5,0,1
585,6,0,1
585,8,0,1
585,9,0,1
585,10,1,1
585,11,1,1
585,14,0,1
585,15,1,1
586,3,0,1
586,4,1,1
586,5,1,1
586,6,0,1
586,9,1,1
586,10,1,1
586,11,1,1
586,13,0,1
586,14,1,1
586,15,1,1
587,4,0,1
587,5,0,1
587,8,0,1
587,9,0,1
587,10,0,1
588,3,1,1
588,4,1,1
588,5,1,1
588,6,1,1
588,8,1,1
588,9,1,1
588,10,1,1
588,11,1,1
588,12,1,1
588,13,1,1
588,14,1,1
588,15,1,1
589,3,1,1
589,4,1,1
589,5,1,1
589,6,1,1
589,8,1,1
589,9,1,1
589,10,1,1
589,11,1,1
589,12,1,1
589,13,1,1
589,14,1,1
593,4,0,1
593,5,0,1
593,6,0,1
593,9,0,1
593,10,1,1
593,11,1,1
593,12,1,1
593,13,1,1
593,14,1,1
593,15,1,1
594,5,1,1
594,6,1,1
594,8,1,1
595,4,1,1
595,5,1,1
595,6,0,1
595,9,0,1
595,12,1,1
595,13,1,1
595,15,0,1
598,4,0,1
602,5,1,1
602,6,1,1
602,8,1,1
602,9,1,1
602,13,0,1
602,14,1,1
603,5,0,1
603,6,1,1
603,8,1,1
603,9,1,1
603,10,1,1
603,11,1,1
603,15,1,1
608,6,1,1
609,6,1,1
609,9,1,1
609,10,1,1
609,11,1,1
609,12,1,1
609,13,1,1
610,8,1,1
610,9,1,1
610,10,1,1
610,11,1,1
610,13,1,1
610,14,1,1
610,15,1,1
611,6,0,1
611,8,1,1
611,9,1,1
611,10,1,1
611,11,1,1
611,12,1,1
611,13,1,1
611,14,1,1
611,15,1,1
612,8,1,1
612,9,1,1
612,10,1,1
612,11,1,1
612,12,1,1
612,13,1,1
612,14,1,1
612,15,1,1
613,9,1,1
614,6,0,1
614,8,1,1
614,11,0,1
614,12,1,1
614,13,1,1
614,14,1,1
614,15,1,1
617,9,1,1
617,11,1,1
617,12,0,1
617,13,1,1
617,14,0,1
617,15,1,1
618,6,0,1
618,8,0,1
618,9,0,1
618,10,1,1
618,11,0,1
618,12,0,1
618,13,0,1
618,15,1,1
619,14,0,1
619,15,0,1
622,8,0,1
622,9,1,1
622,10,0,1
622,12,0,1
622,15,1,1
623,9,1,1
623,11,0,1
623,12,1,1
623,13,1,1
623,14,1,1
623,15,0,1
624,6,0,1
624,8,0,1
624,9,0,1
624,11,0,1
624,13,0,1
624,14,0,1
624,15,0,1
625,9,0,1
625,10,1,1
625,11,1,1
625,12,1,1
625,13,1,1
625,14,1,1
628,9,0,1
628,10,1,1
628,12,1,1
628,13,1,1
628,14,1,1
628,15,1,1
629,8,0,1
629,9,0,1
629,11,0,1
629,12,1,1
629,13,0,1
629,14,1,1
629,15,1,1
630,8,0,1
