element,GW,expected_goals,expected_assists
169,24,0.051587,0.315000
169,25,0.078522,0.068482
169,33,0.076520,0.000000
170,9,0.000000,0.373744
170,10,0.014296,0.000000
170,13,0.374113,0.312386
170,14,0.000000,0.043449
170,15,0.024742,0.053957
170,17,0.015562,0.433704
170,22,0.065923,0.099908
170,23,0.247440,0.000000
170,28,0.074547,0.000000
170,37,0.169166,0.000000
170,38,0.455651,0.000000
172,2,0.106030,0.529740
172,3,0.025821,0.073772
172,4,0.000000,0.042719
172,5,0.274558,0.043529
172,6,0.036710,0.652687
172,7,1.066844,0.130034
172,8,0.115391,0.165363
172,9,0.192893,0.373932
172,10,0.728588,0.081386
172,11,0.796945,0.158916
172,12,0.015523,0.000000
172,13,0.771554,0.302212
172,14,0.180700,0.000000
172,15,0.318728,0.131046
172,16,0.982450,0.010514
172,18,0.155697,0.018075
172,19,0.806957,0.192799
172,20,0.015815,0.009844
172,21,0.163019,0.141180
172,22,0.053540,0.157127
172,23,0.374691,0.000000
172,24,0.124428,0.067447
172,25,0.209307,0.275499
172,26,0.037388,0.000000
172,28,0.424307,0.033279
172,29,0.000000,0.026050
172,30,0.191321,0.000000
172,31,1.230504,0.303847
172,32,0.598390,0.476875
172,33,0.760381,0.150667
172,34,0.000000,0.284763
172,35,0.086496,0.475016
172,36,0.085784,0.026525
172,37,0.124573,0.070331
172,38,0.078003,0.145702
175,3,0.000000,0.022973
175,4,0.282011,0.000000
175,6,0.000000,0.045259
175,7,0.080276,0.000000
175,8,0.029562,0.000000
175,9,0.460351,0.000000
175,10,0.022137,0.000000
175,15,0.032371,0.000000
175,17,0.641516,0.013845
175,18,0.017588,0.441873
175,19,0.048739,0.015219
175,21,0.017108,0.000000
175,22,0.091950,0.000000
175,23,0.582938,0.000000
175,25,0.522093,0.000000
175,26,0.060488,0.000000
175,28,0.162878,0.000000
175,29,0.069593,0.000000
175,30,0.196501,0.049129
175,31,0.259743,0.000000
175,32,0.579771,0.527266
175,33,0.073131,0.030592
175,34,0.910584,0.000000
175,35,0.025542,0.117665
175,36,0.258213,0.076322
175,37,0.243878,0.000000
176,4,0.000000,0.075874
176,5,0.309826,0.000000
176,20,0.051377,0.000000
176,24,0.076396,0.020013
176,25,0.191533,0.515449
176,27,0.672119,0.000000
176,29,0.029607,0.000000
176,30,1.509602,0.000000
176,32,0.081234,0.000000
176,34,0.056970,0.000000
176,35,0.134021,0.000000
176,36,0.000000,0.017661
177,1,0.039769,0.049446
177,2,0.075784,0.000000
177,3,0.116095,0.110771
177,4,0.133298,0.000000
177,5,0.438488,0.000000
177,6,0.026890,0.000000
177,7,0.559369,0.023478
177,8,0.000000,0.011364
177,9,0.444140,0.035825
177,13,0.377529,0.000000
177,15,0.670806,0.000000
177,21,0.174792,0.000000
177,24,0.017843,0.086625
177,25,0.000000,0.040490
177,26,0.265512,0.000000
177,29,0.029280,0.000000
177,34,0.054976,0.000000
177,36,0.125067,0.052019
177,38,1.035543,0.376270
180,16,0.000000,0.150069
180,23,0.000000,0.045628
180,34,0.017955,0.000000
181,8,0.000000,0.027196
181,9,0.042474,0.015890
181,10,0.077735,0.019376
181,11,0.000000,0.052243
181,12,0.005737,0.000000
181,13,0.000000,0.033149
181,15,0.329065,0.036275
181,17,0.000000,0.185305
181,22,0.000000,0.035368
181,23,0.110198,0.044016
181,24,0.057620,0.000000
181,28,0.000000,0.017298
181,29,0.016950,0.000000
181,35,0.021774,0.000000
182,1,0.017777,0.012046
182,2,0.034094,0.103952
182,3,0.000000,0.365948
182,10,0.000000,0.022790
182,11,0.000000,0.029037
182,12,0.000000,0.139790
182,13,0.000000,0.102229
182,14,0.000000,0.083184
182,15,0.116626,0.271658
182,16,0.000000,0.025227
182,17,0.042281,0.022246
182,20,0.039479,0.000000
182,21,0.000000,0.265186
182,22,0.000000,0.031824
182,24,0.188071,0.028430
182,25,0.025859,0.007965
182,26,0.009461,0.000000
182,27,0.034251,0.088536
182,28,0.000000,0.016061
182,29,0.105090,0.047095
182,30,0.016060,0.036945
182,31,0.022352,0.023843
182,32,0.000000,0.166252
182,34,0.318573,0.415473
182,36,0.000000,0.099201
182,37,0.029525,0.000000
182,38,0.052613,0.050469
183,1,0.012706,0.000000
183,3,0.025135,0.013844
183,4,0.016414,0.000000
183,9,0.046224,0.013394
183,10,0.000000,0.053057
184,1,0.036736,0.015739
184,2,0.363137,0.436422
184,3,0.000000,0.054306
184,4,0.320611,0.000000
184,5,0.000000,0.074032
184,7,0.293330,0.068059
184,8,0.078998,0.060616
184,9,0.358656,0.289879
184,12,0.337813,0.000000
184,13,0.016947,0.372172
184,15,0.053503,0.200965
184,16,0.259935,0.025229
184,19,0.429974,0.000000
184,20,0.133109,0.159771
184,21,0.286134,0.526439
184,22,0.049754,0.000000
184,23,0.000000,0.018771
184,24,0.000000,0.051564
184,28,0.010279,0.000000
184,29,0.000000,0.015080
184,32,0.174454,0.569261
184,35,0.552407,0.015611
184,36,0.123738,0.000000
184,37,0.000000,0.310066
184,38,0.039717,0.000000
185,9,0.036387,0.000000
185,11,0.000000,0.042616
186,5,0.126057,0.000000
186,29,0.000000,0.188097
186,30,0.049619,0.007655
186,31,0.097420,0.011790
186,32,0.017716,0.021983
186,35,0.000000,0.059062
186,37,0.000000,0.027886
186,38,0.034655,0.091292
187,32,0.045702,0.000000
189,1,0.124279,0.032116
189,2,0.000000,0.332497
189,8,0.306703,0.000000
189,10,0.093631,0.000000
189,14,0.008281,0.000000
189,15,0.171407,0.017090
189,16,0.716868,0.000000
189,17,0.533016,0.036378
189,18,0.000000,0.106818
189,19,0.000000,0.060613
189,20,0.751525,0.045064
189,21,0.535416,0.000000
191,6,0.000000,0.008568
191,9,0.000000,0.014341
191,31,0.000000,0.021339
191,37,0.000000,0.276875
192,2,0.000000,0.032472
192,5,0.124613,0.000000
192,6,0.000000,0.298309
192,8,0.109107,0.000000
192,11,0.092977,0.000000
192,15,0.013504,0.000000
192,17,0.063798,0.000000
192,20,0.028675,0.000000
192,21,0.105448,0.000000
192,27,0.009210,0.000000
192,32,0.048102,0.000000
192,38,0.361248,0.000000
193,1,0.000000,0.019376
193,5,0.000000,0.317426
193,6,0.045431,0.000000
193,7,0.056702,0.000000
193,8,0.000000,0.144859
193,9,0.000000,0.024838
193,10,0.025503,0.000000
193,11,0.000000,0.082721
193,16,0.028650,0.000000
193,17,0.070998,0.217978
193,20,0.038316,0.000000
193,25,0.000000,0.047138
193,27,0.012414,0.090236
193,31,0.015442,0.000000
193,32,0.094357,0.018083
193,33,0.039942,0.043647
193,34,0.014503,0.000000
193,35,0.000000,0.451688
193,36,0.009328,0.000000
194,16,0.034358,0.102325
194,25,0.000000,0.037734
194,26,0.000000,0.072238
194,31,0.025953,0.000000
194,32,0.000000,0.025769
194,35,0.000000,0.083833
194,38,0.009314,0.000000
195,1,0.000000,0.203188
195,6,0.111846,0.000000
195,7,0.000000,0.009796
195,9,0.088746,0.000000
195,14,0.086735,0.000000
195,15,0.000000,0.035981
195,18,0.451883,0.038729
195,19,0.549933,0.000000
195,20,0.000000,0.011467
195,22,0.009385,0.011929
195,24,0.065000,0.009910
197,1,0.000000,0.059291
197,2,0.014525,0.000000
197,4,0.000000,0.012698
197,5,0.065339,0.000000
197,7,0.000000,0.015139
197,9,0.000000,0.104177
197,11,0.000000,0.026208
197,12,0.000000,0.260308
197,13,0.000000,0.012122
197,15,0.124514,0.317144
197,16,0.000000,0.019079
197,17,0.000000,0.048349
197,20,0.000000,0.025512
197,21,0.000000,0.025849
197,22,0.000000,0.038436
197,24,0.000000,0.065923
197,29,0.000000,0.047634
197,34,0.000000,0.050680
198,3,0.021723,0.037084
198,4,0.000000,0.046593
198,5,0.046279,0.000000
198,12,0.000000,0.250055
198,13,0.013202,0.018000
198,14,0.083304,0.000000
198,15,0.103982,0.000000
198,17,0.119210,0.000000
198,19,0.413786,0.000000
198,21,0.000000,0.093816
198,23,0.019713,0.000000
198,24,0.000000,0.080017
198,26,0.000000,0.089291
198,28,0.101936,0.000000
198,29,0.000000,0.043984
198,31,0.326809,0.029476
198,35,0.043922,0.000000
198,38,0.014075,0.000000
199,1,0.000000,0.007221
199,3,0.000000,0.030001
199,4,0.026400,0.000000
199,5,0.123837,0.009213
199,6,0.015126,0.000000
199,7,0.011011,0.007979
199,8,0.064879,0.412430
199,9,0.017601,0.061501
199,10,0.114178,0.142705
199,11,0.116690,0.059348
199,12,0.085161,0.029995
199,13,0.151663,0.115247
199,14,0.045170,0.074115
199,15,0.156329,0.227505
199,16,0.000000,0.006411
199,24,0.159053,0.000000
199,25,0.095395,0.033518
199,26,0.017166,0.237425
199,27,0.000000,0.008194
199,28,0.036540,0.090691
199,29,0.016109,0.000000
199,30,0.120712,0.000000
199,31,0.000000,0.523706
199,32,0.049290,0.021077
199,33,0.699300,0.009606
199,35,0.089357,0.121993
199,38,0.012634,0.014125
200,4,0.072163,0.030813
200,5,0.056016,0.000000
200,6,0.009631,0.000000
200,8,0.079956,0.026324
201,8,0.082530,0.019050
201,9,0.015724,0.021163
201,10,0.000000,0.027632
201,11,0.023024,0.012217
201,12,0.000000,0.047274
201,13,0.000000,0.043132
201,15,0.000000,0.019809
201,22,0.000000,0.008350
201,26,0.000000,0.013546
201,28,0.060357,0.016130
201,32,0.000000,0.135326
201,34,0.000000,0.229869
201,35,0.052688,0.000000
202,1,0.033661,0.000000
202,2,0.012803,0.000000
202,4,0.370988,0.000000
202,5,0.063588,0.110650
202,6,0.000000,0.031528
202,7,0.008968,0.000000
202,8,0.095075,0.019750
202,9,0.066631,0.000000
202,10,0.009870,0.034957
202,11,0.013732,0.036535
202,12,0.048747,0.062037
202,13,0.047965,0.140821
202,14,0.000000,0.151604
202,15,0.107203,0.292292
202,17,0.059058,0.039945
202,18,0.075710,0.100340
202,19,0.067792,0.029266
202,20,0.027312,0.000000
202,21,0.060091,0.000000
202,22,0.047019,0.013657
202,25,0.119981,0.000000
202,27,0.000000,0.011045
202,28,0.013531,0.000000
202,29,0.033785,0.000000
202,31,0.145946,0.417272
204,13,0.014288,0.000000
204,32,0.000000,0.025367
206,1,0.021779,0.000000
206,6,0.039587,0.000000
206,7,0.124169,0.000000
206,8,0.031707,0.070597
206,9,0.062495,0.015659
206,10,0.098186,0.000000
206,11,0.066630,0.000000
206,12,0.177703,0.000000
206,13,0.158281,0.000000
206,14,0.214050,0.000000
206,15,0.309643,0.080176
206,16,0.115013,0.016151
206,17,0.148827,0.047100
206,18,0.031106,0.109894
206,19,0.009996,0.457514
206,20,0.022236,0.028122
206,21,0.000000,0.019801
206,22,0.082357,0.045923
206,23,0.000000,0.054138
206,28,0.000000,0.123755
206,29,0.021427,0.000000
206,30,0.047066,0.033238
206,32,0.218560,0.107483
206,33,0.058829,0.000000
206,37,0.000000,0.136224
206,38,0.345454,0.357179
207,10,0.000000,0.038845
207,17,0.000000,0.105830
208,16,0.000000,0.030568
208,17,0.012016,0.031212
208,18,0.000000,0.033555
208,24,0.000000,0.020936
208,26,0.123744,0.030906
208,28,0.000000,0.192977
208,29,0.010731,0.000000
208,30,0.015935,0.021373
208,31,0.355701,0.000000
208,32,0.000000,0.036520
208,33,0.000000,0.077988
208,34,0.034867,0.479438
208,35,0.035488,0.000000
208,36,0.011546,0.044562
208,37,0.114477,0.141224
208,38,0.015877,0.000000
209,18,0.000000,0.079851
210,1,0.066642,0.022727
210,5,0.000000,0.014155
210,6,0.364497,0.099508
210,7,0.066733,0.069209
210,8,0.394490,0.052948
210,9,0.214137,0.000000
210,10,0.084069,0.033788
210,12,0.049156,0.000000
210,15,0.589305,0.000000
210,16,0.105276,0.000000
210,17,0.142905,0.016066
210,19,0.126734,0.053293
210,20,0.054934,0.000000
210,22,0.013396,0.000000
210,26,0.081194,0.011364
210,27,0.101424,0.000000
211,1,0.241836,0.000000
211,2,0.036498,0.485730
211,3,0.168614,0.000000
211,4,0.087004,0.064202
211,5,0.311121,0.041391
211,7,0.027073,0.000000
211,9,0.098138,0.000000
211,10,0.000000,0.012525
211,11,0.066706,0.103818
211,12,0.677084,0.124365
211,13,0.192808,0.000000
211,14,0.088083,0.000000
211,18,0.220221,0.007470
211,19,0.000000,0.498163
211,20,0.065205,0.034089
211,21,0.367753,0.026087
211,22,0.036795,0.037555
211,23,0.618882,0.000000
211,24,0.114186,0.057830
211,25,0.023850,0.000000
211,28,0.924176,0.032509
211,29,0.053540,0.000000
211,31,0.036063,0.000000
211,33,0.196347,0.000000
211,34,0.315334,0.000000
211,35,0.152607,0.000000
211,36,0.050088,0.000000
212,4,0.049832,0.000000
212,6,0.035438,0.000000
212,18,0.081675,0.000000
212,19,0.030628,0.000000
212,20,0.000000,0.012832
212,21,0.008661,0.073845
212,22,0.113670,0.000000
212,23,0.000000,0.074076
212,24,0.322003,0.000000
212,28,0.000000,0.035358
212,30,0.085480,0.000000
212,32,0.072707,0.000000
212,35,0.096883,0.000000
213,1,0.074154,0.000000
213,36,0.000000,0.239471
215,7,0.054137,0.022943
215,12,0.031744,0.000000
215,13,0.060320,0.064992
215,15,0.086908,0.000000
215,18,0.073193,0.000000
215,19,0.000000,0.025315
215,22,0.510508,0.000000
215,23,0.070464,0.000000
215,29,0.055964,0.000000
215,31,0.088270,0.000000
215,32,0.197385,0.000000
215,33,0.181757,0.000000
216,17,0.000000,0.057657
216,27,0.056002,0.109297
217,21,0.000000,0.020685
219,1,0.000000,0.081738
219,2,0.050078,0.022424
219,3,0.266908,0.000000
219,4,0.007694,0.000000
219,5,0.024661,0.000000
219,6,0.000000,0.174876
219,8,0.071805,0.078918
219,9,0.014595,0.000000
219,10,0.015979,0.076621
219,11,0.000000,0.270007
219,12,0.019894,0.040831
219,13,0.000000,0.053666
219,14,0.000000,0.019309
219,15,0.028277,0.037066
219,16,0.021460,0.000000
219,19,0.000000,0.114899
219,20,0.000000,0.012493
219,21,0.118035,0.037032
219,22,0.000000,0.071998
219,24,0.000000,0.368554
219,26,0.078532,0.062105
219,28,0.000000,0.161650
219,29,0.000000,0.108246
219,30,0.012547,0.106598
219,32,0.027594,0.175611
219,33,0.025362,0.013882
219,34,0.081450,0.063152
219,35,0.011943,0.171680
219,36,0.000000,0.110614
219,38,0.016980,0.077881
220,3,0.011108,0.237465
220,5,0.112757,0.000000
220,6,0.007776,0.000000
220,7,0.315973,0.000000
220,9,0.224797,0.000000
220,10,0.149862,0.013116
220,19,0.028454,0.000000
220,20,0.000000,0.013049
220,21,0.000000,0.043687
220,22,0.099460,0.078485
220,23,0.112950,0.011404
220,24,0.414250,0.000000
220,25,0.063899,0.000000
220,26,0.046526,0.000000
220,27,0.032924,0.000000
220,28,0.008229,0.110711
220,29,0.052205,0.020176
220,34,0.010309,0.000000
220,35,0.017833,0.000000
220,37,0.000000,0.016746
221,1,0.012662,0.304818
221,2,0.000000,0.043318
221,3,0.041997,0.000000
221,5,0.000000,0.043739
221,7,0.042157,0.000000
221,8,0.132224,0.036946
221,11,0.040078,0.000000
221,12,0.051373,0.019141
221,13,0.000000,0.060365
221,14,0.048094,0.201641
221,18,0.030040,0.000000
221,19,0.029416,0.000000
221,20,0.125010,0.033622
221,21,0.041624,0.267956
221,22,0.000000,0.435297
221,23,0.089879,0.281268
221,25,0.021687,0.047255
221,26,0.000000,0.826643
221,27,0.000000,0.024154
221,28,0.018471,0.000000
221,29,0.000000,0.014746
221,30,0.000000,0.122920
221,31,0.073746,0.000000
221,32,0.120358,0.379076
221,33,0.000000,0.557211
221,36,0.049014,0.492775
221,37,0.117851,0.000000
222,11,0.076134,0.017440
222,12,0.027364,0.000000
222,13,0.073051,0.000000
222,16,0.010938,0.000000
222,21,0.049104,0.000000
222,25,0.053158,0.000000
222,26,0.046645,0.037636
222,27,0.105066,0.041867
222,28,0.000000,0.093244
222,35,0.000000,0.039216
222,36,0.040903,0.000000
223,1,0.180610,0.076007
223,2,0.142731,0.000000
223,4,0.143377,0.326353
223,5,0.152313,0.015705
223,6,0.634895,0.078902
223,7,0.144650,0.000000
223,8,0.869056,0.000000
223,9,0.331457,0.751828
223,10,0.587862,0.000000
223,12,0.000000,0.093577
223,15,0.982368,0.579160
223,16,0.011648,0.000000
223,17,0.141152,0.000000
223,20,0.401865,0.064591
223,25,0.030886,0.000000
223,26,0.049522,0.000000
223,28,0.410497,0.000000
223,29,0.488552,0.061649
223,30,0.033194,1.444726
223,32,0.106103,0.088566
223,38,0.236362,0.511081
224,2,0.012551,0.000000
224,3,0.000000,0.009882
224,4,0.015098,0.029840
224,5,0.091473,0.000000
224,6,0.013084,0.012058
224,10,0.169099,0.470946
224,11,0.019603,0.000000
224,12,0.095435,0.218525
224,13,0.000000,0.035743
224,14,0.000000,0.221965
224,15,0.069165,0.040255
224,16,0.000000,0.008843
224,17,0.009029,0.055014
224,18,0.014157,0.065119
224,19,0.393496,0.355815
224,20,0.000000,0.018002
224,24,0.000000,0.365296
224,34,0.000000,0.082519
224,35,0.000000,0.036479
224,36,0.012830,0.396201
224,37,0.062453,0.000000
224,38,0.000000,0.020018
225,1,0.132829,0.000000
225,2,0.048542,0.000000
225,3,0.104905,0.015557
225,4,0.082448,0.156122
225,6,0.113408,0.012306
225,10,0.000000,0.011531
225,11,0.317122,0.000000
225,12,0.391722,0.064569
225,14,0.249278,0.000000
225,15,0.063702,0.000000
225,16,0.050846,0.011119
225,17,0.145843,0.067390
225,19,0.043114,0.000000
225,20,0.031439,0.000000
225,22,0.019723,0.090693
225,23,0.518804,0.100490
225,24,0.055984,0.000000
225,25,0.028644,0.014922
225,26,0.343469,0.000000
225,27,0.035491,0.036653
225,28,0.510168,0.119503
225,29,0.038605,0.000000
225,30,0.000000,0.031511
225,32,0.082317,0.060113
225,33,0.724491,0.000000
225,34,0.000000,0.012028
225,36,0.057832,0.000000
226,1,0.000000,0.019861
226,3,0.017485,0.000000
226,6,0.020097,0.000000
226,7,0.000000,0.037507
226,8,0.378143,0.000000
226,10,0.014742,0.029840
227,1,0.042782,0.046987
227,2,0.045142,0.043187
227,3,0.033434,0.000000
227,4,0.053118,0.000000
227,5,0.062298,0.000000
227,6,0.013832,0.000000
227,7,0.047702,0.000000
227,8,0.000000,0.213794
227,9,0.352156,0.151741
227,10,0.072271,0.017852
227,11,0.222691,0.497869
227,12,0.206057,0.046218
227,13,0.059283,0.000000
227,14,0.021703,0.000000
227,16,0.153608,0.018903
227,17,0.151158,0.000000
227,18,0.054146,0.000000
227,19,0.000000,0.038358
227,20,0.070630,0.057310
227,22,0.530653,0.000000
227,23,0.000000,0.042018
227,24,0.154758,0.000000
227,25,0.136327,0.000000
227,27,0.011697,0.022772
227,28,0.021283,0.000000
227,29,0.048146,0.042154
227,30,0.011070,0.000000
227,31,0.051028,0.048427
227,33,0.000000,0.023982
227,34,0.013520,0.047666
227,35,0.044078,0.025008
227,36,0.143196,0.000000
227,38,0.038494,0.000000
228,10,0.173577,0.000000
228,15,0.077620,0.000000
228,16,0.000000,0.085797
230,18,0.000000,0.012003
230,19,0.349588,0.000000
230,21,0.000000,0.105015
230,22,0.019319,0.000000
230,36,0.029507,0.085766
230,37,0.000000,0.210192
230,38,0.037639,0.000000
232,15,0.000000,0.061535
233,1,0.128350,0.019740
233,2,0.048689,0.000000
233,3,0.000000,0.019798
233,4,0.284028,0.434451
233,5,0.909529,0.167462
233,6,0.104066,0.279034
233,7,0.037715,0.222242
233,8,0.062226,0.000000
233,9,0.042584,0.559581
233,10,0.085672,0.302140
233,11,0.437978,0.236399
233,14,0.283981,0.020139
233,15,0.257114,0.595124
233,16,0.029314,0.055159
233,17,0.000000,0.097777
233,18,0.000000,0.178421
233,19,0.193890,0.097367
233,20,0.753115,0.309379
233,22,0.174408,0.161404
233,23,0.122488,0.062691
233,24,0.410588,0.000000
233,25,0.198534,0.189036
233,26,0.056828,0.163999
233,27,0.324638,0.080113
233,28,0.000000,0.573566
233,29,0.022677,0.098087
233,30,0.047227,0.506824
233,31,0.078024,0.183907
233,32,0.304463,0.208539
233,33,0.890331,0.126732
233,34,0.061739,0.072465
233,35,0.198970,0.015866
233,36,0.132837,0.295156
233,37,0.068738,0.104851
233,38,0.022500,0.048773
234,1,1.130943,0.091517
234,5,0.452797,0.000000
234,6,0.795834,0.465566
234,7,0.716775,0.000000
234,8,0.370532,0.033538
234,10,0.567921,0.000000
234,11,1.154820,0.000000
234,12,0.169211,0.469712
234,13,0.699300,0.021032
234,14,0.699300,0.000000
234,17,0.378925,0.000000
234,18,0.234720,0.000000
234,19,0.392619,0.350090
234,20,0.310815,0.064539
234,21,0.349906,0.000000
234,22,0.103000,0.000000
234,23,0.180326,0.322805
234,24,0.000000,0.049808
234,25,0.631227,0.041562
234,26,1.330874,0.331573
234,27,0.043297,0.072307
234,28,0.658968,0.011255
234,29,0.265301,0.000000
234,30,0.977627,0.512776
234,31,0.089054,0.111125
234,32,0.874210,0.000000
234,33,1.395359,0.731074
234,34,0.416009,0.000000
234,35,0.141022,0.061271
234,36,1.895859,0.429352
234,37,0.000000,0.013116
234,38,0.135657,0.015107
235,6,0.020972,0.000000
235,10,0.043734,0.000000
235,12,0.025739,0.000000
235,13,0.050309,0.000000
235,15,0.000000,0.093321
235,30,0.116807,0.000000
236,1,0.075136,0.000000
236,2,0.000000,0.044554
236,4,0.000000,0.012746
236,5,0.000000,0.081382
236,6,0.569049,0.420125
236,7,0.025788,0.000000
236,8,0.000000,0.139462
236,9,0.136399,0.000000
236,10,0.505865,0.000000
236,12,0.103469,0.000000
236,13,0.091489,0.000000
236,15,0.488478,0.068563
236,17,0.000000,0.315044
236,18,0.013492,0.000000
236,26,0.042303,0.000000
236,27,0.000000,0.014269
236,34,0.082441,0.000000
236,37,0.236253,0.000000
239,8,0.092248,0.000000
239,17,0.634344,0.000000
239,19,0.058717,0.088412
239,36,0.050907,0.000000
240,10,0.019788,0.110556
241,17,0.025854,0.000000
241,19,0.049430,0.000000
241,28,0.000000,0.044497
241,30,0.093551,0.000000
241,37,0.074333,0.017796
241,38,0.000000,0.023196
242,1,0.065917,0.000000
242,2,0.000000,0.012374
242,3,0.022360,0.022484
242,4,0.070584,0.027444
242,8,0.051413,0.194689
242,9,0.000000,0.088651
243,6,0.039492,0.000000
243,23,0.470559,0.000000
243,24,0.076507,0.000000
243,27,0.081393,0.000000
243,29,0.064284,0.101038
243,31,0.097977,0.000000
243,38,0.000000,0.046259
245,1,0.048783,0.000000
245,2,0.021679,0.000000
245,3,0.162546,0.070340
245,4,0.024925,0.000000
245,5,0.046045,0.000000
245,6,0.000000,0.035135
245,7,0.000000,0.094506
245,10,0.060688,0.051649
245,11,0.000000,0.337372
245,12,0.195420,0.449102
245,13,0.047482,0.061279
245,14,0.000000,0.126297
245,15,0.050384,0.000000
245,19,0.000000,0.685308
245,20,0.033051,0.041223
245,21,0.032912,0.086797
245,22,0.000000,0.193155
245,26,0.355040,0.000000
245,28,0.000000,1.203273
245,29,0.039109,0.112303
245,30,0.069651,0.913351
245,31,0.000000,0.183246
245,32,0.039488,0.062300
245,33,0.000000,0.027269
245,34,0.037765,0.028561
245,35,0.072672,0.251903
245,36,0.000000,0.285177
245,37,0.000000,0.413367
245,38,0.033343,0.187594
246,5,0.136369,0.000000
246,10,0.110928,0.000000
246,11,0.382420,0.000000
246,12,0.045996,0.000000
246,14,0.110957,0.000000
246,15,0.135919,0.781998
246,17,0.178344,0.011302
246,18,0.417433,0.195445
246,19,0.066536,0.000000
246,23,0.113216,0.000000
246,28,0.880644,0.000000
246,29,0.023631,0.000000
246,30,0.011575,0.027813
246,32,0.101693,0.000000
246,34,0.000000,0.018166
246,35,0.080700,0.000000
246,36,0.035650,0.000000
246,37,0.377568,0.000000
246,38,0.015622,0.000000
247,1,0.000000,0.698802
247,2,0.067150,0.036632
247,3,0.000000,0.555788
247,4,0.000000,0.107624
247,5,0.000000,0.160760
247,6,0.042409,0.000000
247,7,0.000000,0.286979
247,8,0.000000,0.032233
247,9,0.072237,0.000000
247,11,0.035824,0.000000
247,12,0.069357,0.345803
247,13,0.000000,0.409496
247,14,0.000000,0.017001
247,16,0.000000,0.056804
247,17,0.018002,0.166995
247,18,0.000000,0.019794
247,19,0.000000,0.016357
247,21,0.000000,0.509548
247,22,0.000000,0.336289
247,23,0.083164,0.119198
247,24,0.011946,0.000000
247,25,0.014494,0.000000
247,26,0.000000,0.286301
247,27,0.000000,0.019036
247,28,0.118361,0.413323
247,29,0.000000,0.033622
247,30,0.085599,0.167222
247,31,0.103285,0.126843
247,32,0.000000,0.292277
247,33,0.000000,0.035420
247,36,0.000000,0.928603
247,37,0.050060,0.152560
247,38,0.019680,0.253524
248,36,0.428556,0.094718
249,3,0.000000,0.018223
249,8,0.000000,0.035516
249,9,0.000000,0.020101
249,13,0.015748,0.000000
249,15,0.026511,0.130063
249,17,0.084339,0.000000
249,18,0.000000,0.030572
249,19,0.018385,0.000000
249,20,0.060394,0.000000
249,21,0.000000,0.079692
249,22,0.051553,0.000000
249,23,0.000000,0.012256
249,24,0.000000,0.056598
249,29,0.091223,0.000000
249,30,0.087995,0.000000
249,32,0.036566,0.000000
249,33,0.541571,0.095854
249,34,0.028261,0.498498
249,35,0.113364,0.277256
249,36,0.107541,0.079849
249,37,0.126721,0.044538
250,9,0.000000,0.027132
250,10,0.056958,0.029245
250,18,0.115622,0.000000
250,20,0.000000,0.112487
250,24,0.000000,0.093817
250,25,0.053089,0.048432
250,30,0.053349,0.039226
250,31,0.000000,0.091892
251,1,0.879720,0.101556
251,2,0.734736,0.317463
251,3,0.149335,0.000000
251,4,0.245086,0.090834
251,5,0.475914,0.466503
251,6,0.030055,0.033934
251,7,0.174717,0.000000
251,10,0.664925,0.043813
251,11,0.049299,0.000000
251,12,0.417998,0.065979
251,13,0.563819,0.104776
251,14,0.664670,0.049610
251,17,0.386006,0.112567
251,18,0.080534,0.474846
251,19,0.291360,0.418851
251,20,0.543992,0.000000
251,21,0.436318,0.000000
251,22,0.101639,0.080564
251,23,0.445940,0.008302
251,24,0.161818,0.079769
251,25,0.585467,0.000000
251,26,0.529847,0.101605
251,28,0.883409,0.000000
251,30,1.594565,0.201721
251,31,0.590762,0.351800
251,32,0.127186,0.027068
251,33,0.529865,0.093732
251,34,0.722672,0.131325
251,35,0.161733,0.567946
251,36,1.185570,0.061989
251,37,0.323154,0.059632
251,38,0.668190,0.141826
252,1,0.242536,0.000000
252,2,0.000000,0.011698
252,3,0.220275,0.063350
252,4,0.102096,0.000000
252,5,0.131312,0.082454
252,6,0.032104,0.000000
252,9,0.000000,0.021072
252,10,0.445394,0.007340
252,11,0.066384,0.000000
252,14,0.000000,0.022721
252,16,0.063847,0.017852
252,17,0.138004,0.229333
252,18,0.414180,0.000000
252,20,0.000000,0.018725
252,21,0.070946,0.000000
252,22,0.040389,0.000000
252,26,0.091968,0.396575
252,27,0.095627,0.000000
252,28,0.040130,0.000000
252,29,0.000000,0.023593
252,30,0.134606,0.026172
252,31,0.250254,0.134582
252,32,0.000000,0.111657
252,35,0.056701,0.028252
252,36,0.000000,0.304145
252,37,0.000000,0.088997
252,38,0.284958,0.000000
253,1,1.423959,0.106255
253,2,0.673272,0.765729
253,3,0.351104,0.298432
253,4,0.410487,0.279809
253,5,0.725964,0.211774
253,6,1.096279,0.000000
253,7,0.595336,0.053271
253,8,0.156864,0.000000
253,9,0.325533,0.000000
253,10,0.472594,0.895589
253,11,0.124979,0.405251
253,12,0.806417,0.000000
253,13,0.319382,0.000000
253,14,0.025539,0.671577
253,15,0.175965,0.778941
253,16,1.416747,0.026908
253,17,0.133268,0.137005
253,18,0.766275,0.405166
253,19,0.699300,0.498822
253,20,0.953952,0.564154
253,21,0.089573,0.301391
253,22,1.231405,0.181696
253,23,1.348211,0.113819
253,24,0.119272,0.056499
