element,GW,expected_goals,expected_assists
477,6,0.023696,0.000000
477,9,0.022227,0.024927
477,10,0.018952,0.000000
477,13,0.000000,0.057189
479,1,0.509030,0.011282
479,3,0.000000,0.012602
479,11,0.000000,0.011718
479,13,0.042771,0.433202
480,1,0.010645,0.112636
480,2,0.058667,0.000000
480,3,0.085755,0.060475
480,4,0.090772,0.098958
480,5,0.018998,0.000000
480,8,0.057387,0.018373
480,9,0.034216,0.000000
480,11,0.753059,0.000000
480,12,0.084541,0.000000
480,13,0.109416,0.000000
480,14,0.090639,0.057938
480,15,0.821291,0.030157
481,1,0.077360,0.438685
481,2,0.101456,0.000000
481,3,0.016797,0.000000
481,10,0.069027,0.000000
482,3,0.020723,0.014348
482,4,0.000000,0.034553
482,5,0.000000,0.015385
482,9,0.000000,0.018987
482,14,0.000000,0.040746
483,1,0.140546,0.067569
483,2,0.366293,0.072133
483,3,0.086291,0.095489
483,5,0.360811,0.415236
483,6,0.265931,0.132548
483,8,0.021508,0.056198
483,9,0.081183,0.070694
483,10,0.149191,0.000000
483,11,0.000000,0.056713
483,12,0.080189,0.180401
483,13,0.400929,0.076739
483,14,0.130300,0.074825
484,1,0.059345,0.000000
484,3,0.012680,0.000000
484,10,0.214551,0.000000
484,11,0.074680,0.000000
484,13,0.120892,0.000000
486,1,0.097660,0.050694
486,2,0.000000,0.312898
486,3,0.015144,0.062160
486,4,0.353567,0.106077
486,5,0.095612,0.150159
486,6,0.119876,0.451590
486,8,0.056710,0.000000
486,9,0.000000,0.017217
487,1,0.000000,0.127864
487,2,0.000000,0.348363
487,3,0.080089,0.000000
487,5,0.049936,0.000000
487,6,0.043411,0.000000
487,8,0.000000,0.045089
487,9,0.052084,0.010020
487,11,0.082667,0.000000
487,15,0.044324,0.000000
489,11,0.000000,0.032578
491,9,0.098284,0.046657
491,10,0.000000,0.118868
491,11,0.191561,0.077698
491,12,0.272199,0.068499
491,13,0.000000,0.162047
491,15,0.035303,0.000000
493,1,0.160444,0.073210
493,2,0.407810,0.000000
493,4,0.074629,0.086741
493,5,0.031146,0.000000
493,6,0.000000,0.084759
493,8,0.130193,0.044208
493,9,0.298590,0.368709
493,10,0.082914,0.042659
493,11,0.123458,0.051565
493,12,0.000000,0.097499
493,13,0.433911,0.301553
493,14,0.000000,0.058601
493,15,0.384721,0.367427
501,2,0.030512,0.000000
503,3,0.000000,0.120945
503,4,0.019836,0.043740
503,5,0.209542,0.081675
503,8,0.048125,0.000000
503,9,0.000000,0.044491
503,10,0.117204,0.199888
503,11,0.000000,0.129210
503,12,0.056862,0.000000
503,13,0.038125,0.426322
503,14,0.014565,0.076429
504,2,0.014073,0.000000
506,1,0.014816,0.023383
506,3,0.017347,0.075206
506,4,0.000000,0.013874
506,6,0.000000,0.059975
506,10,0.000000,0.314280
506,12,0.000000,0.057128
506,14,0.000000,0.036730
506,15,0.000000,0.076453
507,2,0.457628,0.000000
508,4,0.670580,0.000000
508,5,0.020770,0.013902
508,6,0.072052,0.000000
508,11,0.194967,0.101006
508,12,0.050225,0.000000
508,13,0.000000,0.061310
509,12,0.069768,0.000000
509,13,0.075986,0.000000
509,14,0.000000,0.018537
510,2,0.041310,0.000000
510,4,0.034248,0.021111
512,1,0.043948,0.000000
512,2,0.754819,0.000000
512,4,0.118661,0.030672
512,6,0.145787,0.037311
512,8,0.000000,0.021227
512,9,0.116667,0.265950
512,11,0.000000,0.014889
512,12,0.633952,0.093240
512,13,0.067225,0.000000
512,14,0.030692,0.356822
513,6,0.014682,0.000000
513,13,0.046768,0.421953
513,14,0.140647,0.017041
513,15,0.287799,0.000000
514,2,0.016337,0.529781
514,3,0.014845,0.000000
514,4,0.015663,0.000000
514,5,0.000000,0.043275
514,6,0.130424,0.136215
514,9,0.000000,0.009385
514,10,0.000000,0.024214
514,11,0.016610,0.025082
514,12,0.014229,0.000000
514,15,0.058831,0.000000
515,3,0.047340,0.028274
515,4,0.025709,0.783395
515,5,0.026311,0.000000
515,6,0.528793,0.000000
515,14,0.030417,0.375150
516,5,0.000000,0.061971
519,1,0.084992,0.115931
519,2,0.446255,0.000000
519,3,0.103926,0.000000
519,4,0.467438,0.150443
519,5,0.078647,0.000000
519,6,0.300201,0.558971
519,9,0.052211,0.039807
519,10,0.159469,0.000000
519,13,0.014647,0.046203
519,14,0.000000,0.505172
519,15,0.000000,0.062620
520,1,0.037451,0.000000
520,2,0.138130,0.000000
520,3,0.011348,0.000000
520,6,0.033087,0.000000
520,10,0.031090,0.017537
520,12,0.000000,0.047745
522,4,0.110918,0.000000
523,2,0.000000,0.146785
523,3,0.053824,0.065308
523,5,0.042639,0.000000
524,1,0.016028,0.000000
524,3,0.049824,0.076878
524,4,0.015169,0.014865
524,5,0.000000,0.056976
524,8,0.293337,0.000000
524,9,0.016435,0.000000
524,15,0.020569,0.000000
526,2,0.545611,0.000000
526,3,0.057220,0.000000
526,5,0.455208,0.000000
526,9,0.012758,0.000000
526,11,0.062870,0.000000
526,14,0.163332,0.062431
527,1,0.076751,0.013691
527,2,0.123664,0.072276
527,3,0.000000,0.013975
527,4,0.017402,0.105765
527,6,0.059623,0.040240
527,9,0.107293,0.000000
527,11,0.000000,0.019557
527,13,0.079749,0.000000
527,14,0.091867,0.000000
528,2,0.013181,0.231483
528,3,0.071135,0.000000
528,4,0.113602,0.000000
528,6,0.093083,0.043749
528,8,0.024850,0.000000
528,9,0.177729,0.200956
528,11,0.000000,0.016408
528,14,0.023370,0.000000
529,2,0.029313,0.000000
529,3,0.000000,0.050039
529,4,0.038502,0.009379
529,9,0.093313,0.112763
529,10,0.995937,0.070980
529,11,0.480952,0.475741
529,12,0.361205,0.000000
529,13,0.058373,0.109436
529,14,0.092551,0.076940
530,2,0.061429,0.375502
532,3,0.000000,0.464611
533,1,0.075092,0.000000
533,15,0.000000,0.015704
534,1,0.000000,0.021886
534,2,0.138895,0.034942
534,3,0.071020,0.000000
534,4,0.051864,0.031340
534,5,0.023382,0.000000
534,6,0.056769,0.016566
534,9,0.040237,0.970951
534,10,0.000000,0.044578
534,11,0.000000,0.064090
534,13,0.499982,0.000000
534,15,0.000000,0.038977
535,1,0.000000,0.271755
535,3,0.120750,0.011971
535,4,0.000000,0.019883
535,5,0.065231,0.092815
535,6,0.230493,0.107669
535,8,0.126579,0.036432
535,9,0.151816,0.000000
535,10,0.060590,0.000000
535,11,0.033978,0.000000
535,12,0.128916,0.000000
535,13,0.015372,0.000000
535,14,0.052311,0.288327
535,15,0.673702,0.184730
536,2,0.026921,0.000000
536,3,0.074336,0.029040
536,11,0.045650,0.000000
538,8,0.069573,0.084905
538,9,0.000000,0.201707
538,10,0.035145,0.036477
538,11,0.000000,0.035603
538,12,0.000000,0.049386
538,13,0.030026,0.000000
541,1,0.065022,0.000000
545,9,0.059401,0.055865
545,11,0.094532,0.000000
549,12,0.110050,0.000000
552,4,0.419323,0.000000
552,6,0.000000,0.420135
552,9,0.116760,0.028951
552,12,0.109704,0.123332
558,12,0.000000,0.232520
558,13,0.024437,0.070536
558,14,0.000000,0.050935
558,15,0.000000,0.065014
566,12,0.091942,0.000000
568,9,0.041071,0.000000
568,10,0.019447,0.000000
569,15,0.073305,0.000000
570,10,0.037300,0.000000
575,6,0.321629,0.000000
575,8,0.127174,0.000000
575,9,0.026013,0.000000
576,9,0.000000,0.082189
576,12,0.093482,0.020003
576,15,0.000000,0.228323
577,2,0.087334,0.000000
577,3,0.013330,0.000000
577,4,0.000000,0.109306
577,5,0.472922,0.000000
577,6,0.059306,0.066550
577,8,0.126545,0.000000
577,9,0.376405,0.095716
577,10,0.078846,0.000000
577,11,0.342016,0.014928
577,13,0.051042,0.065362
577,14,0.059517,0.000000
577,15,0.111042,0.036705
579,3,0.194492,0.076861
579,4,0.000000,0.274502
579,5,0.035943,0.000000
579,6,0.057406,0.000000
579,8,0.118571,0.048444
579,9,0.082758,0.000000
579,10,0.000000,0.030150
579,12,0.053648,0.000000
579,14,0.037528,0.000000
579,15,0.355468,0.020489
580,5,0.000000,0.284500
580,6,0.000000,0.235491
580,8,0.301611,0.017903
580,9,0.083342,0.019166
582,4,0.046383,0.000000
582,5,0.024061,0.000000
582,9,0.000000,0.046968
582,11,0.000000,0.047340
582,14,0.021249,0.000000
582,15,0.000000,0.029658
583,4,0.000000,0.070937
583,6,0.064290,0.000000
583,10,0.048640,0.000000
583,11,0.008186,0.000000
583,12,0.000000,0.064421
583,13,0.046220,0.541428
583,15,0.000000,0.054548
585,4,0.132286,0.000000
585,5,0.085477,0.000000
585,6,0.064847,0.000000
585,9,0.044136,0.255065
585,10,0.049939,0.028757
585,15,0.063856,0.061331
586,3,0.000000,0.355773
586,4,0.012611,0.262452
586,9,0.000000,0.317941
586,11,0.000000,0.172648
586,13,0.019353,0.000000
586,14,0.018639,0.180895
586,15,0.035887,0.010874
587,4,0.096087,0.000000
587,9,0.000000,0.142334
587,10,0.054236,0.000000
588,9,0.022717,0.042384
588,10,0.059780,0.099492
588,12,0.375410,0.000000
588,13,0.010084,0.000000
588,15,0.032480,0.000000
589,3,0.122037,0.012937
589,4,0.472015,0.000000
589,5,0.038145,0.018184
589,6,0.054350,0.329568
589,9,0.093444,0.055561
589,10,0.139153,0.113483
589,11,0.000000,0.076598
589,12,0.000000,0.008024
589,13,0.125986,0.353712
593,9,0.009462,0.000000
593,10,0.361679,0.440418
593,11,0.010268,0.484574
593,12,0.067700,0.043512
593,13,0.052521,0.000000
593,14,0.000000,0.013300
593,15,0.007308,0.016577
594,5,0.426517,0.000000
594,6,1.107644,0.094375
594,8,0.838197,0.053720
595,4,0.000000,0.069678
595,5,0.131724,0.000000
595,13,0.039311,0.000000
602,5,0.215873,0.000000
602,6,0.017499,0.000000
602,8,0.079115,0.071240
603,6,0.076439,0.000000
603,8,0.024906,0.000000
603,9,0.017069,0.000000
603,10,0.199596,0.329886
603,11,0.735808,0.000000
603,15,0.000000,0.027960
608,6,0.504955,0.000000
609,6,0.317124,0.000000
609,9,0.158677,0.008987
609,10,0.594982,0.148983
609,11,0.140129,0.000000
609,12,0.113738,0.000000
609,13,0.109571,0.097270
610,9,0.038268,0.000000
610,10,0.048098,0.000000
610,14,0.119157,0.000000
610,15,0.394685,0.000000
611,13,0.000000,0.031009
612,8,0.000000,0.017385
612,9,0.054362,0.000000
612,10,0.124912,0.070017
612,15,0.022825,0.000000
614,8,0.000000,0.086418
614,11,0.030088,0.037799
614,12,0.523762,0.243206
614,13,0.557763,0.420718
614,14,0.718651,0.100667
614,15,0.000000,0.012937
617,9,0.113552,0.090612
617,11,0.000000,0.071407
617,12,0.024954,0.096204
617,13,0.083193,0.000000
617,14,0.019351,0.000000
617,15,0.054251,0.000000
618,9,0.000000,0.096432
618,10,0.120736,0.051766
619,15,0.000000,0.652193
623,9,0.449607,0.034606
624,6,0.000000,0.029328
624,9,0.000000,0.023797
624,11,0.019208,0.000000
624,14,0.000000,0.026218
625,9,0.054619,0.000000
625,11,0.087505,0.000000
625,12,0.194476,0.078540
625,13,0.764662,0.038163
625,14,0.239150,0.000000
628,9,0.000000,0.037702
628,10,0.000000,0.015389
628,15,0.000000,0.021876
629,14,0.030013,0.000000
629,15,0.000000,0.276499
